NAME	DESCRIPTION	GENE_SYMBOL	GENE_TITLE	SCORE
BRUNOL4	null	BRUNOL4	bruno-like 4, RNA binding protein (Drosophila)	-0.68470126
C16ORF54 /// LOC6531	null	null	null	-0.6858209
ZBTB7B	null	ZBTB7B	zinc finger and BTB domain containing 7B	-0.68590176
STAT2	null	STAT2	signal transducer and activator of transcription 2, 113kDa	-0.6864512
CHMP4B	null	CHMP4B	chromatin modifying protein 4B	-0.68681896
RHOG	null	RHOG	ras homolog gene family, member G (rho G)	-0.68729734
ZFP106	null	ZFP106	zinc finger protein 106 homolog (mouse)	-0.6873919
ZNF697	null	ZNF697	zinc finger protein 697	-0.68741965
ARMETL1	null	ARMETL1	arginine-rich, mutated in early stage tumors-like 1	-0.68786436
ZNF549	null	ZNF549	zinc finger protein 549	-0.68797565
C11ORF71	null	C11ORF71	chromosome 11 open reading frame 71	-0.6884435
CXCL9	null	CXCL9	chemokine (C-X-C motif) ligand 9	-0.68859833
RBMXL1	null	RBMXL1	RNA binding motif protein, X-linked-like 1	-0.6895057
RNF175	null	RNF175	ring finger protein 175	-0.6895729
GTPBP2	null	GTPBP2	GTP binding protein 2	-0.68971103
THRB	null	THRB	thyroid hormone receptor, beta (erythroblastic leukemia viral (v-erb-a) oncogene homolog 2, avian)	-0.68973094
SH3RF1	null	SH3RF1	SH3 domain containing ring finger 1	-0.68977165
SUHW1	null	SUHW1	suppressor of hairy wing homolog 1 (Drosophila)	-0.6897841
ATP6V1B2	null	ATP6V1B2	ATPase, H+ transporting, lysosomal 56/58kDa, V1 subunit B2	-0.69051147
TREX1	null	TREX1	three prime repair exonuclease 1	-0.6905375
PCDHGC5	null	PCDHGC5	protocadherin gamma subfamily C, 5	-0.6905848
ZFP14	null	ZFP14	zinc finger protein 14 homolog (mouse)	-0.6908549
LOC286083	null	LOC286083	-	-0.69130063
ACBD3	null	ACBD3	acyl-Coenzyme A binding domain containing 3	-0.69148445
ADH1B	null	ADH1B	alcohol dehydrogenase IB (class I), beta polypeptide	-0.6915207
TBC1D19	null	TBC1D19	TBC1 domain family, member 19	-0.69154036
VPS36	null	VPS36	vacuolar protein sorting 36 (yeast)	-0.6916194
C8ORF72	null	C8ORF72	chromosome 8 open reading frame 72	-0.6916467
PCBP4	null	PCBP4	poly(rC) binding protein 4	-0.69188315
BNIP3	null	BNIP3	BCL2/adenovirus E1B 19kDa interacting protein 3	-0.69189733
LOC642215 /// LOC643	null	null	null	-0.6920973
KIAA1276	null	KIAA1276	-	-0.6921916
SSTR2	null	SSTR2	somatostatin receptor 2	-0.6922113
PRKAA1	null	PRKAA1	protein kinase, AMP-activated, alpha 1 catalytic subunit	-0.69244486
APC2	null	APC2	adenomatosis polyposis coli 2	-0.6930407
PRO0471	null	PRO0471	-	-0.6930457
AQP5	null	AQP5	aquaporin 5	-0.6930723
CCDC73	null	CCDC73	coiled-coil domain containing 73	-0.693078
C9ORF128	null	C9ORF128	chromosome 9 open reading frame 128	-0.6933663
PRB1 /// PRB2	null	null	null	-0.69342977
HPX	null	HPX	hemopexin	-0.69343185
FAM111B	null	FAM111B	family with sequence similarity 111, member B	-0.69351506
LOC653468 /// LOC653	null	null	null	-0.6937543
PALM2 /// PALM2-AKAP	null	null	null	-0.693997
BMP1	null	BMP1	bone morphogenetic protein 1	-0.6940429
ARL9	null	ARL9	ADP-ribosylation factor-like 9	-0.6940463
LOC91893	null	LOC91893	-	-0.6940515
ZNF672	null	ZNF672	zinc finger protein 672	-0.6944005
NPL	null	NPL	N-acetylneuraminate pyruvate lyase (dihydrodipicolinate synthase)	-0.69463634
GON4L	null	GON4L	gon-4-like (C.elegans)	-0.6948353
LOC284542	null	LOC284542	-	-0.69521683
VWF	null	VWF	von Willebrand factor	-0.69570863
LOC400655	null	LOC400655	-	-0.6958263
PHF21A	null	PHF21A	PHD finger protein 21A	-0.69611263
JARID1A	null	JARID1A	jumonji, AT rich interactive domain 1A	-0.69635856
C20ORF42	null	C20ORF42	chromosome 20 open reading frame 42	-0.69651145
MECR	null	MECR	mitochondrial trans-2-enoyl-CoA reductase	-0.69651455
ADIPOQ	null	ADIPOQ	adiponectin, C1Q and collagen domain containing	-0.69667894
AGL	null	AGL	amylo-1, 6-glucosidase, 4-alpha-glucanotransferase (glycogen debranching enzyme, glycogen storage disease type III)	-0.69680923
RCSD1	null	RCSD1	RCSD domain containing 1	-0.6968299
PCQAP	null	PCQAP	PC2 (positive cofactor 2, multiprotein complex) glutamine/Q-rich-associated protein	-0.6969209
TUBAL3	null	TUBAL3	tubulin, alpha-like 3	-0.69795144
RP11-145H9.1	null	RP11-145H9.1	-	-0.69910264
KIAA1244	null	KIAA1244	KIAA1244	-0.6991604
MRAS	null	MRAS	muscle RAS oncogene homolog	-0.69919467
LOC284825	null	LOC284825	-	-0.6993093
SPINK5L3	null	SPINK5L3	-	-0.6995494
PDCD6 /// AHRR	null	null	null	-0.69960093
EFNA5	null	EFNA5	ephrin-A5	-0.69961613
SNF1LK2	null	SNF1LK2	SNF1-like kinase 2	-0.69968396
LOC285943	null	LOC285943	-	-0.7000656
ATP1B1	null	ATP1B1	ATPase, Na+/K+ transporting, beta 1 polypeptide	-0.70022887
KIAA0247	null	KIAA0247	KIAA0247	-0.7005679
KRTAP19-1	null	KRTAP19-1	keratin associated protein 19-1	-0.7006693
HLA-DRB4	null	HLA-DRB4	major histocompatibility complex, class II, DR beta 4	-0.70072293
GNA11	null	GNA11	guanine nucleotide binding protein (G protein), alpha 11 (Gq class)	-0.7007878
NIPSNAP3B	null	NIPSNAP3B	nipsnap homolog 3B (C. elegans)	-0.7014959
SYTL3	null	SYTL3	synaptotagmin-like 3	-0.70154595
PLEKHA4	null	PLEKHA4	pleckstrin homology domain containing, family A (phosphoinositide binding specific) member 4	-0.7020082
ZNF555	null	ZNF555	zinc finger protein 555	-0.7021101
KRT81	null	KRT81	keratin 81	-0.7022936
MAPK1	null	MAPK1	mitogen-activated protein kinase 1	-0.7023015
SH2D5	null	SH2D5	SH2 domain containing 5	-0.7025103
PLCZ1	null	PLCZ1	phospholipase C, zeta 1	-0.70254177
MKLN1	null	MKLN1	muskelin 1, intracellular mediator containing kelch motifs	-0.7027815
IQCF3	null	IQCF3	IQ motif containing F3	-0.7028557
TMED4	null	TMED4	transmembrane emp24 protein transport domain containing 4	-0.70313394
FAM7A1	null	FAM7A1	family with sequence similarity 7, member A1	-0.7032391
LOC338667	null	LOC338667	-	-0.70334774
RNF146	null	RNF146	ring finger protein 146	-0.7037535
ASPHD2	null	ASPHD2	aspartate beta-hydroxylase domain containing 2	-0.7045843
ZNF571	null	ZNF571	zinc finger protein 571	-0.70479697
SOS2	null	SOS2	son of sevenless homolog 2 (Drosophila)	-0.70522785
KIAA1026	null	KIAA1026	-	-0.705337
AAK1	null	AAK1	AP2 associated kinase 1	-0.70589274
FKBP7	null	FKBP7	FK506 binding protein 7	-0.7061471
GRM8	null	GRM8	glutamate receptor, metabotropic 8	-0.70629144
EGFL6	null	EGFL6	EGF-like-domain, multiple 6	-0.7063203
LOC648342	null	null	null	-0.70638454
LOC645200	null	null	null	-0.7066705
NUDCD3	null	NUDCD3	NudC domain containing 3	-0.7067498
TMEM165	null	TMEM165	transmembrane protein 165	-0.70710725
MCCC1	null	MCCC1	methylcrotonoyl-Coenzyme A carboxylase 1 (alpha)	-0.707231
CYP4F12	null	CYP4F12	cytochrome P450, family 4, subfamily F, polypeptide 12	-0.7075378
C1ORF96	null	C1ORF96	chromosome 1 open reading frame 96	-0.70756596
TGFB2	null	TGFB2	transforming growth factor, beta 2	-0.70757276
CLCN5	null	CLCN5	chloride channel 5 (nephrolithiasis 2, X-linked, Dent disease)	-0.7076596
TMEM69	null	TMEM69	transmembrane protein 69	-0.70772314
LOC401398	null	LOC401398	-	-0.7077251
TANC1	null	TANC1	tetratricopeptide repeat, ankyrin repeat and coiled-coil containing 1	-0.707877
LOC441054	null	LOC441054	-	-0.70826066
GALNACT-2	null	GALNACT-2	-	-0.70839375
HAPLN3	null	HAPLN3	hyaluronan and proteoglycan link protein 3	-0.7093757
LHFPL5	null	LHFPL5	lipoma HMGIC fusion partner-like 5	-0.7095318
CPNE1	null	CPNE1	copine I	-0.7096626
CLDN12	null	CLDN12	claudin 12	-0.7097372
UBXD5	null	UBXD5	UBX domain containing 5	-0.7097789
GLULD1	null	GLULD1	glutamate-ammonia ligase (glutamine synthetase) domain containing 1	-0.7098696
AES	null	AES	amino-terminal enhancer of split	-0.7099314
PHF6	null	PHF6	PHD finger protein 6	-0.7106799
CMPK	null	CMPK	cytidylate kinase	-0.71118003
IFNE1	null	IFNE1	-	-0.7112111
TGFBR3	null	TGFBR3	transforming growth factor, beta receptor III (betaglycan, 300kDa)	-0.71128565
LOC222159	null	LOC222159	-	-0.7114031
C1QTNF1	null	C1QTNF1	C1q and tumor necrosis factor related protein 1	-0.7116258
TRAM2	null	TRAM2	translocation associated membrane protein 2	-0.7124748
CLCN7	null	CLCN7	chloride channel 7	-0.7125038
NXF2 /// LOC650686 /	null	null	null	-0.71308076
ZNF643	null	ZNF643	zinc finger protein 643	-0.71326447
AOC3	null	AOC3	amine oxidase, copper containing 3 (vascular adhesion protein 1)	-0.7133398
ZNF611	null	ZNF611	zinc finger protein 611	-0.71344936
MMP12	null	MMP12	matrix metallopeptidase 12 (macrophage elastase)	-0.71354806
LOC286009	null	LOC286009	-	-0.71366906
TULP4	null	TULP4	tubby like protein 4	-0.71368504
MUC6 /// LOC642724	null	null	null	-0.71390694
NR3C1	null	NR3C1	nuclear receptor subfamily 3, group C, member 1 (glucocorticoid receptor)	-0.71423984
PTPN12	null	PTPN12	protein tyrosine phosphatase, non-receptor type 12	-0.71427983
LHFPL1	null	LHFPL1	lipoma HMGIC fusion partner-like 1	-0.7145651
HBE1	null	HBE1	hemoglobin, epsilon 1	-0.7146219
MAP3K7IP3	null	MAP3K7IP3	mitogen-activated protein kinase kinase kinase 7 interacting protein 3	-0.7153705
PPM1M	null	PPM1M	protein phosphatase 1M (PP2C domain containing)	-0.7156039
NTNG2	null	NTNG2	netrin G2	-0.7156587
DTX3L	null	DTX3L	deltex 3-like (Drosophila)	-0.71590185
LOC646541	null	null	null	-0.71602184
MGC39372	null	MGC39372	-	-0.7161607
LOC285813	null	LOC285813	-	-0.7161631
ITIH5L	null	ITIH5L	inter-alpha (globulin) inhibitor H5-like	-0.71655697
KCNH5	null	KCNH5	potassium voltage-gated channel, subfamily H (eag-related), member 5	-0.7166029
PROZ	null	PROZ	protein Z, vitamin K-dependent plasma glycoprotein	-0.7166145
B4GALNT2	null	B4GALNT2	beta-1,4-N-acetyl-galactosaminyl transferase 2	-0.7166188
WDR26	null	WDR26	WD repeat domain 26	-0.7167557
CFHR2	null	CFHR2	complement factor H-related 2	-0.7168489
SV2B	null	SV2B	synaptic vesicle glycoprotein 2B	-0.7169307
ARHGEF12	null	ARHGEF12	Rho guanine nucleotide exchange factor (GEF) 12	-0.7173172
WNK1	null	WNK1	WNK lysine deficient protein kinase 1	-0.71783435
RRBP1	null	RRBP1	ribosome binding protein 1 homolog 180kDa (dog)	-0.71834266
ZNF524	null	ZNF524	zinc finger protein 524	-0.7188445
SLC45A3	null	SLC45A3	solute carrier family 45, member 3	-0.7192463
SCN9A	null	SCN9A	sodium channel, voltage-gated, type IX, alpha	-0.71936655
GK5	null	GK5	glycerol kinase 5 (putative)	-0.7196042
TRAM1	null	TRAM1	translocation associated membrane protein 1	-0.719788
C6ORF35 /// LOC65304	null	null	null	-0.720156
ALDH3B1	null	ALDH3B1	aldehyde dehydrogenase 3 family, member B1	-0.7202631
ELAC1	null	ELAC1	elaC homolog 1 (E. coli)	-0.7204933
THRSP	null	THRSP	thyroid hormone responsive (SPOT14 homolog, rat)	-0.72065514
USP54	null	USP54	ubiquitin specific peptidase 54	-0.7206905
ZBTB41	null	ZBTB41	zinc finger and BTB domain containing 41	-0.7207173
TMEPAI	null	TMEPAI	transmembrane, prostate androgen induced RNA	-0.72102106
LOC441296	null	LOC441296	-	-0.7211454
ARL10	null	ARL10	ADP-ribosylation factor-like 10	-0.7212222
USP24	null	USP24	ubiquitin specific peptidase 24	-0.72134155
TTYH3	null	TTYH3	tweety homolog 3 (Drosophila)	-0.7214725
DKFZP686E2433	null	DKFZP686E2433	-	-0.7215063
GRINL1A /// GCOM1	null	null	null	-0.7215178
USH1C	null	USH1C	Usher syndrome 1C (autosomal recessive, severe)	-0.7218116
SAV1	null	SAV1	salvador homolog 1 (Drosophila)	-0.7221139
GSTA3	null	GSTA3	glutathione S-transferase A3	-0.72238094
LOC641738 /// LOC645	null	null	null	-0.72282696
LOC388312 /// LOC641	null	null	null	-0.72301614
ZC3HAV1L	null	ZC3HAV1L	zinc finger CCCH-type, antiviral 1-like	-0.7230229
LMOD1	null	LMOD1	leiomodin 1 (smooth muscle)	-0.72329056
CREB3L4	null	CREB3L4	cAMP responsive element binding protein 3-like 4	-0.72335374
CIB4	null	CIB4	-	-0.7236193
NME5	null	NME5	non-metastatic cells 5, protein expressed in (nucleoside-diphosphate kinase)	-0.7237083
LOC440335	null	LOC440335	-	-0.7238165
SSX4 /// SSX4B	null	null	null	-0.7239294
LOC284632	null	LOC284632	-	-0.7241747
PLOD1	null	PLOD1	procollagen-lysine 1, 2-oxoglutarate 5-dioxygenase 1	-0.7245813
YIPF1	null	YIPF1	Yip1 domain family, member 1	-0.7246987
ANK1	null	ANK1	ankyrin 1, erythrocytic	-0.7251837
KIF7	null	KIF7	kinesin family member 7	-0.7253696
DEDD	null	DEDD	death effector domain containing	-0.7255827
LOC149837	null	LOC149837	-	-0.72561467
EGLN1	null	EGLN1	egl nine homolog 1 (C. elegans)	-0.7257815
GOLGA2	null	GOLGA2	golgi autoantigen, golgin subfamily a, 2	-0.7261905
C19ORF45	null	C19ORF45	chromosome 19 open reading frame 45	-0.7263541
CD24 /// LOC647456	null	null	null	-0.72641563
OR2A4	null	OR2A4	olfactory receptor, family 2, subfamily A, member 4	-0.72686195
NAB1	null	NAB1	NGFI-A binding protein 1 (EGR1 binding protein 1)	-0.7270142
C8ORF6	null	C8ORF6	chromosome 8 open reading frame 6	-0.7274246
AIM1L /// FLJ38020	null	null	null	-0.7277023
RIBC2	null	RIBC2	RIB43A domain with coiled-coils 2	-0.7279541
MUT	null	MUT	methylmalonyl Coenzyme A mutase	-0.7279877
PAQR9	null	PAQR9	progestin and adipoQ receptor family member IX	-0.7279925
C3ORF62	null	C3ORF62	chromosome 3 open reading frame 62	-0.7281356
DPYSL4	null	DPYSL4	dihydropyrimidinase-like 4	-0.72815305
MAP3K15	null	MAP3K15	mitogen-activated protein kinase kinase kinase 15	-0.72862554
FBXL12	null	FBXL12	F-box and leucine-rich repeat protein 12	-0.728733
PAX3	null	PAX3	paired box gene 3 (Waardenburg syndrome 1)	-0.72874665
TES	null	TES	testis derived transcript (3 LIM domains)	-0.72890526
C4ORF20	null	C4ORF20	chromosome 4 open reading frame 20	-0.7290755
TTLL6	null	TTLL6	tubulin tyrosine ligase-like family, member 6	-0.7290778
MIER1	null	MIER1	mesoderm induction early response 1 homolog (Xenopus laevis)	-0.7294353
DNM1L	null	DNM1L	dynamin 1-like	-0.7298547
STK33	null	STK33	serine/threonine kinase 33	-0.72999644
C16ORF48	null	C16ORF48	chromosome 16 open reading frame 48	-0.73030895
ST3GAL2	null	ST3GAL2	ST3 beta-galactoside alpha-2,3-sialyltransferase 2	-0.7305109
RTTN	null	RTTN	rotatin	-0.7305944
CCDC46	null	CCDC46	coiled-coil domain containing 46	-0.73066676
ZNF419A	null	ZNF419A	zinc finger protein 419A	-0.7309931
C11ORF67	null	C11ORF67	chromosome 11 open reading frame 67	-0.7311379
PREP	null	PREP	prolyl endopeptidase	-0.7314824
LOC400756	null	LOC400756	-	-0.73201907
TMC6	null	TMC6	transmembrane channel-like 6	-0.73226625
HLA-DPA1	null	HLA-DPA1	major histocompatibility complex, class II, DP alpha 1	-0.7324763
HLA-DRB1 /// HLA-DRB	null	null	null	-0.7324784
PTGER3	null	PTGER3	prostaglandin E receptor 3 (subtype EP3)	-0.73260623
CYP1A2	null	CYP1A2	cytochrome P450, family 1, subfamily A, polypeptide 2	-0.7329324
ZNF403	null	ZNF403	zinc finger protein 403	-0.7329488
ENPP3	null	ENPP3	ectonucleotide pyrophosphatase/phosphodiesterase 3	-0.73317516
WNT7A	null	WNT7A	wingless-type MMTV integration site family, member 7A	-0.7332036
PNPLA7	null	PNPLA7	patatin-like phospholipase domain containing 7	-0.7333581
TBC1D17	null	TBC1D17	TBC1 domain family, member 17	-0.7334335
KLF2	null	KLF2	Kruppel-like factor 2 (lung)	-0.73368776
GK2	null	GK2	glycerol kinase 2	-0.7343417
LOC645032	null	null	null	-0.73515844
GPR92	null	GPR92	G protein-coupled receptor 92	-0.73548037
RNASE1	null	RNASE1	ribonuclease, RNase A family, 1 (pancreatic)	-0.7363412
ZNF334	null	ZNF334	zinc finger protein 334	-0.7366452
ZDHHC15	null	ZDHHC15	zinc finger, DHHC-type containing 15	-0.7367419
OR6B1	null	OR6B1	olfactory receptor, family 6, subfamily B, member 1	-0.7368283
FGB	null	FGB	fibrinogen beta chain	-0.73686415
LOC653464	null	LOC653464	-	-0.73714596
POT1	null	POT1	POT1 protection of telomeres 1 homolog (S. pombe)	-0.73742163
CCL3 /// CCL3L1 ///	null	null	null	-0.7378064
DNAH5	null	DNAH5	dynein, axonemal, heavy chain 5	-0.7379631
C6ORF155	null	C6ORF155	chromosome 6 open reading frame 155	-0.73803556
KRT222P	null	KRT222P	keratin 222 pseudogene	-0.73810214
ZNF323	null	ZNF323	zinc finger protein 323	-0.7384833
SLC39A3	null	SLC39A3	solute carrier family 39 (zinc transporter), member 3	-0.7385383
RORC	null	RORC	RAR-related orphan receptor C	-0.73870337
EHD1	null	EHD1	EH-domain containing 1	-0.73914546
TXNDC14	null	TXNDC14	thioredoxin domain containing 14	-0.7392662
SIRT2	null	SIRT2	sirtuin (silent mating type information regulation 2 homolog) 2 (S. cerevisiae)	-0.7392784
NRXN3	null	NRXN3	neurexin 3	-0.7399736
ZNF709	null	ZNF709	zinc finger protein 709	-0.740146
VPS41	null	VPS41	vacuolar protein sorting 41 (yeast)	-0.7403319
LOC285014	null	LOC285014	-	-0.7405588
C9ORF100	null	C9ORF100	chromosome 9 open reading frame 100	-0.74102074
FBXO3	null	FBXO3	F-box protein 3	-0.74102813
FUT7	null	FUT7	fucosyltransferase 7 (alpha (1,3) fucosyltransferase)	-0.74184024
MBTD1	null	MBTD1	mbt domain containing 1	-0.7419219
TMEM144	null	TMEM144	transmembrane protein 144	-0.74210644
CEACAM7	null	CEACAM7	carcinoembryonic antigen-related cell adhesion molecule 7	-0.7421968
RNASE7	null	RNASE7	ribonuclease, RNase A family, 7	-0.7426497
AP3M2	null	AP3M2	adaptor-related protein complex 3, mu 2 subunit	-0.7429248
WDR19	null	WDR19	WD repeat domain 19	-0.7431851
DAND5	null	DAND5	DAN domain family, member 5	-0.7432332
SPAG17	null	SPAG17	sperm associated antigen 17	-0.74334204
C11ORF56	null	C11ORF56	chromosome 11 open reading frame 56	-0.7436098
LOC147080	null	LOC147080	-	-0.74362755
LRG1	null	LRG1	leucine-rich alpha-2-glycoprotein 1	-0.7436599
ZNF543	null	ZNF543	zinc finger protein 543	-0.74383056
VPS8	null	VPS8	vacuolar protein sorting 8 homolog (S. cerevisiae)	-0.7439997
DISP1	null	DISP1	dispatched homolog 1 (Drosophila)	-0.7440396
RGAG1	null	RGAG1	retrotransposon gag domain containing 1	-0.7442304
SNX25	null	SNX25	sorting nexin 25	-0.74455386
POLB	null	POLB	polymerase (DNA directed), beta	-0.74461675
MGC4677	null	MGC4677	-	-0.7447623
AHI1	null	AHI1	Abelson helper integration site 1	-0.74494433
ANKRD41	null	ANKRD41	ankyrin repeat domain 41	-0.7450137
CYP2E1	null	CYP2E1	cytochrome P450, family 2, subfamily E, polypeptide 1	-0.7451299
LOC440469	null	null	null	-0.74515057
MYO9B	null	MYO9B	myosin IXB	-0.74528366
LOC284701 /// FLJ141	null	null	null	-0.74546534
BCL10	null	BCL10	B-cell CLL/lymphoma 10	-0.74582726
LOC647106	null	null	null	-0.74600655
COMMD7	null	COMMD7	COMM domain containing 7	-0.74643016
SPOCD1	null	SPOCD1	SPOC domain containing 1	-0.7471145
ZNF644	null	ZNF644	zinc finger protein 644	-0.74730265
CST6	null	CST6	cystatin E/M	-0.7473751
C17ORF27	null	C17ORF27	chromosome 17 open reading frame 27	-0.74757767
TFPI2	null	TFPI2	tissue factor pathway inhibitor 2	-0.7476039
CAMP	null	CAMP	cathelicidin antimicrobial peptide	-0.7477217
FLJ25410	null	FLJ25410	-	-0.7479303
MGC39606	null	MGC39606	-	-0.74822414
LMLN	null	LMLN	leishmanolysin-like (metallopeptidase M8 family)	-0.74882764
LARS	null	LARS	leucyl-tRNA synthetase	-0.74931115
HHIP	null	HHIP	hedgehog interacting protein	-0.74952984
ACPP	null	ACPP	acid phosphatase, prostate	-0.7496384
BRD7	null	BRD7	bromodomain containing 7	-0.74980825
SEMA3A	null	SEMA3A	sema domain, immunoglobulin domain (Ig), short basic domain, secreted, (semaphorin) 3A	-0.7502502
MSTO1	null	MSTO1	misato homolog 1 (Drosophila)	-0.75084955
C4ORF30	null	C4ORF30	chromosome 4 open reading frame 30	-0.75093013
LOC474170	null	LOC474170	-	-0.7512102
FLJ20699	null	FLJ20699	-	-0.75187683
HMG2L1	null	HMG2L1	high-mobility group protein 2-like 1	-0.751877
PRRG4	null	PRRG4	proline rich Gla (G-carboxyglutamic acid) 4 (transmembrane)	-0.7519831
LOC388796	null	LOC388796	-	-0.75226253
RP11-125A7.3	null	RP11-125A7.3	-	-0.75245255
HPD	null	HPD	4-hydroxyphenylpyruvate dioxygenase	-0.75286674
ZNF70	null	ZNF70	zinc finger protein 70	-0.7528823
SFT2D2	null	SFT2D2	SFT2 domain containing 2	-0.75320345
C10ORF72	null	C10ORF72	chromosome 10 open reading frame 72	-0.75337046
MTERF	null	MTERF	mitochondrial transcription termination factor	-0.7535517
LOC442028	null	LOC442028	-	-0.75419575
PRRG2	null	PRRG2	proline rich Gla (G-carboxyglutamic acid) 2	-0.7543554
ANAPC11	null	ANAPC11	APC11 anaphase promoting complex subunit 11 homolog (yeast)	-0.7545204
SOX17	null	SOX17	SRY (sex determining region Y)-box 17	-0.75455517
LOC388588	null	LOC388588	-	-0.75493026
LOC283537	null	LOC283537	-	-0.7550766
SMA3 /// LOC643998	null	null	null	-0.75539154
NUDT11	null	NUDT11	nudix (nucleoside diphosphate linked moiety X)-type motif 11	-0.75555646
MGC45438	null	MGC45438	-	-0.75558966
COL8A2	null	COL8A2	collagen, type VIII, alpha 2	-0.75573707
MVP	null	MVP	major vault protein	-0.75576603
LOC196394	null	LOC196394	-	-0.7558279
TNFAIP8	null	TNFAIP8	tumor necrosis factor, alpha-induced protein 8	-0.7558411
GBGT1	null	GBGT1	globoside alpha-1,3-N-acetylgalactosaminyltransferase 1	-0.75607157
ANKRD49	null	ANKRD49	ankyrin repeat domain 49	-0.7560767
CST9L	null	CST9L	cystatin 9-like (mouse)	-0.75644433
KIAA0913	null	KIAA0913	KIAA0913	-0.75648266
HLA-DQA1 /// HLA-DQA	null	null	null	-0.7565195
CDC14B /// CDC14C	null	null	null	-0.7565512
GPC2	null	GPC2	glypican 2 (cerebroglycan)	-0.75712806
ENTPD2	null	ENTPD2	ectonucleoside triphosphate diphosphohydrolase 2	-0.75717604
MKL1	null	MKL1	megakaryoblastic leukemia (translocation) 1	-0.7579012
DOK6	null	DOK6	docking protein 6	-0.758654
GABRA2	null	GABRA2	gamma-aminobutyric acid (GABA) A receptor, alpha 2	-0.75866365
PCSK9	null	PCSK9	proprotein convertase subtilisin/kexin type 9	-0.75881654
SCP2	null	SCP2	sterol carrier protein 2	-0.75884295
LOC641515	null	LOC641515	-	-0.75945574
CLTCL1	null	CLTCL1	clathrin, heavy chain-like 1	-0.7598573
KIAA1128	null	KIAA1128	KIAA1128	-0.7599156
C8ORF17	null	C8ORF17	chromosome 8 open reading frame 17	-0.76004726
COL6A3	null	COL6A3	collagen, type VI, alpha 3	-0.76043713
PARD3B	null	PARD3B	par-3 partitioning defective 3 homolog B (C. elegans)	-0.7612811
LOC643641	null	LOC643641	-	-0.7613666
NKX3-1	null	NKX3-1	NK3 transcription factor related, locus 1 (Drosophila)	-0.76147324
ANGPTL6	null	ANGPTL6	angiopoietin-like 6	-0.7614939
EBF1	null	EBF1	early B-cell factor 1	-0.7617258
ZNF385	null	ZNF385	zinc finger protein 385	-0.76221615
ADCY8	null	ADCY8	adenylate cyclase 8 (brain)	-0.762735
KIAA1826	null	KIAA1826	KIAA1826	-0.76308995
LOC222070	null	LOC222070	-	-0.7632007
FER	null	FER	fer (fps/fes related) tyrosine kinase (phosphoprotein NCP94)	-0.7636296
LCE3D	null	LCE3D	late cornified envelope 3D	-0.76434505
MME	null	MME	membrane metallo-endopeptidase (neutral endopeptidase, enkephalinase)	-0.76454204
LOC201181	null	LOC201181	-	-0.7647252
SKP2	null	SKP2	S-phase kinase-associated protein 2 (p45)	-0.7649852
F7	null	F7	coagulation factor VII (serum prothrombin conversion accelerator)	-0.7650371
CH25H	null	CH25H	cholesterol 25-hydroxylase	-0.76510644
FLJ20054	null	FLJ20054	-	-0.7656299
RP11-35N6.1	null	RP11-35N6.1	-	-0.76577747
FBP2	null	FBP2	fructose-1,6-bisphosphatase 2	-0.76615995
RASA1	null	RASA1	RAS p21 protein activator (GTPase activating protein) 1	-0.7662476
TMEM58	null	TMEM58	transmembrane protein 58	-0.76708406
MASP2	null	MASP2	mannan-binding lectin serine peptidase 2	-0.76736474
FRMD6	null	FRMD6	FERM domain containing 6	-0.7674474
ARHGAP21	null	ARHGAP21	Rho GTPase activating protein 21	-0.7678233
SDHC /// LOC642502	null	null	null	-0.767848
HSPC148	null	HSPC148	-	-0.76798975
LCK	null	LCK	lymphocyte-specific protein tyrosine kinase	-0.76802194
HEMGN	null	HEMGN	hemogen	-0.768116
HSPA1L	null	HSPA1L	heat shock 70kDa protein 1-like	-0.76847804
FLJ35409	null	FLJ35409	-	-0.76857275
SLITRK2	null	SLITRK2	SLIT and NTRK-like family, member 2	-0.76874757
FBXO28	null	FBXO28	F-box protein 28	-0.7690877
P4HA3	null	P4HA3	procollagen-proline, 2-oxoglutarate 4-dioxygenase (proline 4-hydroxylase), alpha polypeptide III	-0.76943785
GPR108	null	GPR108	G protein-coupled receptor 108	-0.7695443
LOC283143	null	LOC283143	-	-0.7695822
PIR	null	PIR	pirin (iron-binding nuclear protein)	-0.76960933
EGLN3	null	EGLN3	egl nine homolog 3 (C. elegans)	-0.76968676
AADACL1	null	AADACL1	arylacetamide deacetylase-like 1	-0.76971257
TCF20	null	TCF20	transcription factor 20 (AR1)	-0.7706435
DPPA2	null	DPPA2	developmental pluripotency associated 2	-0.77091557
CXX1	null	CXX1	CAAX box 1	-0.7711822
APBA1	null	APBA1	amyloid beta (A4) precursor protein-binding, family A, member 1 (X11)	-0.77134526
DKFZP547L112	null	DKFZP547L112	-	-0.7719944
AQP9	null	AQP9	aquaporin 9	-0.77209747
DIRAS1	null	DIRAS1	DIRAS family, GTP-binding RAS-like 1	-0.77210957
LAMP1	null	LAMP1	lysosomal-associated membrane protein 1	-0.7728193
C1ORF176	null	C1ORF176	chromosome 1 open reading frame 176	-0.7728764
MTBP	null	MTBP	Mdm2, transformed 3T3 cell double minute 2, p53 binding protein (mouse) binding protein, 104kDa	-0.7729196
ZNF691	null	ZNF691	zinc finger protein 691	-0.7731634
ARSB	null	ARSB	arylsulfatase B	-0.77325547
