NAME	DESCRIPTION	GENE_SYMBOL	GENE_TITLE	SCORE
NTS	null	NTS	neurotensin	-0.77700937
MUC20	null	MUC20	mucin 20, cell surface associated	-0.77707976
TDRD3	null	TDRD3	tudor domain containing 3	-0.7772253
PPP1R1C	null	PPP1R1C	protein phosphatase 1, regulatory (inhibitor) subunit 1C	-0.7773966
RNASEN	null	RNASEN	ribonuclease III, nuclear	-0.77807146
GADD45G	null	GADD45G	growth arrest and DNA-damage-inducible, gamma	-0.7780883
CCDC114	null	CCDC114	coiled-coil domain containing 114	-0.77830523
ZNF486	null	ZNF486	zinc finger protein 486	-0.77836823
FOXK1 /// LOC641754	null	null	null	-0.7786217
GPC2	null	GPC2	glypican 2 (cerebroglycan)	-0.77884525
C10ORF21	null	C10ORF21	chromosome 10 open reading frame 21	-0.7788722
SF3A3	null	SF3A3	splicing factor 3a, subunit 3, 60kDa	-0.7789802
POLA1	null	POLA1	polymerase (DNA directed), alpha 1	-0.78046745
GEFT	null	GEFT	-	-0.78052866
KLHDC7B	null	KLHDC7B	kelch domain containing 7B	-0.7811345
RPL22L1 /// LOC44099	null	null	null	-0.78121245
FOXE1	null	FOXE1	forkhead box E1 (thyroid transcription factor 2)	-0.78144574
TSC22D4	null	TSC22D4	TSC22 domain family, member 4	-0.78181756
TM2D1	null	TM2D1	TM2 domain containing 1	-0.78216946
MRPS5	null	MRPS5	mitochondrial ribosomal protein S5	-0.78220516
PHF1	null	PHF1	PHD finger protein 1	-0.7822877
LOC342918	null	LOC342918	-	-0.7822893
RNMT	null	RNMT	RNA (guanine-7-) methyltransferase	-0.7823398
TMEM171	null	TMEM171	transmembrane protein 171	-0.7825068
LRRK2	null	LRRK2	leucine-rich repeat kinase 2	-0.7828682
RAB18	null	RAB18	RAB18, member RAS oncogene family	-0.78339374
SAP30BP	null	SAP30BP	SAP30 binding protein	-0.78372663
OTUB2	null	OTUB2	OTU domain, ubiquitin aldehyde binding 2	-0.78391397
SLC1A6	null	SLC1A6	solute carrier family 1 (high affinity aspartate/glutamate transporter), member 6	-0.7840335
PLS1	null	PLS1	plastin 1 (I isoform)	-0.78413004
KIAA1407	null	KIAA1407	KIAA1407	-0.7843072
UPK1B	null	UPK1B	uroplakin 1B	-0.7843979
ADAMTS9	null	ADAMTS9	ADAM metallopeptidase with thrombospondin type 1 motif, 9	-0.78462094
FGF19	null	FGF19	fibroblast growth factor 19	-0.7846596
FOXD2	null	FOXD2	forkhead box D2	-0.7849095
SLC38A4	null	SLC38A4	solute carrier family 38, member 4	-0.7851732
NPEPL1	null	NPEPL1	aminopeptidase-like 1	-0.78537226
BAK1 /// BCL2L7P1	null	null	null	-0.78542733
ICAM5	null	ICAM5	intercellular adhesion molecule 5, telencephalin	-0.78552574
C2ORF18	null	C2ORF18	chromosome 2 open reading frame 18	-0.7858034
SCN1B	null	SCN1B	sodium channel, voltage-gated, type I, beta	-0.7858218
KCNF1	null	KCNF1	potassium voltage-gated channel, subfamily F, member 1	-0.7861963
TRIM66	null	TRIM66	tripartite motif-containing 66	-0.78636414
SYT8	null	SYT8	synaptotagmin VIII	-0.7863969
CCDC91	null	CCDC91	coiled-coil domain containing 91	-0.78668123
LOC285548	null	LOC285548	-	-0.7871374
LRRC37B	null	LRRC37B	leucine rich repeat containing 37B	-0.7871605
GPR22	null	GPR22	G protein-coupled receptor 22	-0.7874857
PGM1	null	PGM1	phosphoglucomutase 1	-0.7879949
OR8G2	null	OR8G2	olfactory receptor, family 8, subfamily G, member 2	-0.7880395
E2F3	null	E2F3	E2F transcription factor 3	-0.78837895
OTUD6B	null	OTUD6B	OTU domain containing 6B	-0.7883924
ANKRD2	null	ANKRD2	ankyrin repeat domain 2 (stretch responsive muscle)	-0.7888954
ABCF1	null	ABCF1	ATP-binding cassette, sub-family F (GCN20), member 1	-0.78917146
ARHGAP17	null	ARHGAP17	Rho GTPase activating protein 17	-0.78966844
ELF3	null	ELF3	E74-like factor 3 (ets domain transcription factor, epithelial-specific )	-0.78967494
LOC283683 /// LOC646	null	null	null	-0.78974456
SESN3	null	SESN3	sestrin 3	-0.7897647
SOD3	null	SOD3	superoxide dismutase 3, extracellular	-0.78985286
IMPDH1	null	IMPDH1	IMP (inosine monophosphate) dehydrogenase 1	-0.789972
HSPA1B	null	HSPA1B	heat shock 70kDa protein 1B	-0.7903505
NCOA4	null	NCOA4	nuclear receptor coactivator 4	-0.7905498
PCBP3	null	PCBP3	poly(rC) binding protein 3	-0.7908098
TNNI2	null	TNNI2	troponin I type 2 (skeletal, fast)	-0.79174155
LASS5	null	LASS5	LAG1 homolog, ceramide synthase 5 (S. cerevisiae)	-0.7917566
GPR18	null	GPR18	G protein-coupled receptor 18	-0.7920009
GPR155	null	GPR155	G protein-coupled receptor 155	-0.79252034
FBXO25	null	FBXO25	F-box protein 25	-0.7926507
TMEM53	null	TMEM53	transmembrane protein 53	-0.79282016
F2RL2	null	F2RL2	coagulation factor II (thrombin) receptor-like 2	-0.7928957
PLEKHA7	null	PLEKHA7	pleckstrin homology domain containing, family A member 7	-0.7932474
SGSH	null	SGSH	N-sulfoglucosamine sulfohydrolase (sulfamidase)	-0.79377973
C16ORF61	null	C16ORF61	chromosome 16 open reading frame 61	-0.79399264
FLJ90709	null	FLJ90709	-	-0.7939983
RNASE1	null	RNASE1	ribonuclease, RNase A family, 1 (pancreatic)	-0.793999
C10ORF55	null	C10ORF55	chromosome 10 open reading frame 55	-0.7941324
SYNPO2	null	SYNPO2	synaptopodin 2	-0.7944886
ST3GAL5	null	ST3GAL5	ST3 beta-galactoside alpha-2,3-sialyltransferase 5	-0.79502976
PCK1	null	PCK1	phosphoenolpyruvate carboxykinase 1 (soluble)	-0.7964861
RBM13	null	RBM13	RNA binding motif protein 13	-0.79649
YPEL1	null	YPEL1	yippee-like 1 (Drosophila)	-0.79673994
HLA-DOB	null	HLA-DOB	major histocompatibility complex, class II, DO beta	-0.79731584
SLC35E3	null	SLC35E3	solute carrier family 35, member E3	-0.7976662
EIF2S3	null	EIF2S3	eukaryotic translation initiation factor 2, subunit 3 gamma, 52kDa	-0.7980403
DIO3	null	DIO3	deiodinase, iodothyronine, type III	-0.79821926
SPRR1A	null	SPRR1A	small proline-rich protein 1A	-0.7985774
DDIT3	null	DDIT3	DNA-damage-inducible transcript 3	-0.7990094
STK17B	null	STK17B	serine/threonine kinase 17b (apoptosis-inducing)	-0.7993961
TNFAIP1	null	TNFAIP1	tumor necrosis factor, alpha-induced protein 1 (endothelial)	-0.79951537
MYO9A	null	MYO9A	myosin IXA	-0.80019313
HLA-DMA	null	HLA-DMA	major histocompatibility complex, class II, DM alpha	-0.80062914
ECHDC2	null	ECHDC2	enoyl Coenzyme A hydratase domain containing 2	-0.80073905
SEPT8	null	SEPT8	septin 8	-0.80139893
STXBP5	null	STXBP5	syntaxin binding protein 5 (tomosyn)	-0.80141014
SIN3B	null	SIN3B	SIN3 homolog B, transcription regulator (yeast)	-0.80172014
LOC643517	null	LOC643517	-	-0.8019414
FLJ21839	null	FLJ21839	-	-0.802172
ZZZ3	null	ZZZ3	zinc finger, ZZ-type containing 3	-0.8021799
MORN2	null	MORN2	MORN repeat containing 2	-0.80222565
LINCR	null	LINCR	-	-0.80284685
ACVR2B	null	ACVR2B	activin A receptor, type IIB	-0.80319864
HEXB	null	HEXB	hexosaminidase B (beta polypeptide)	-0.8035026
SRXN1	null	SRXN1	sulfiredoxin 1 homolog (S. cerevisiae)	-0.8043665
ATP6V1H	null	ATP6V1H	ATPase, H+ transporting, lysosomal 50/57kDa, V1 subunit H	-0.8048304
LCP1	null	LCP1	lymphocyte cytosolic protein 1 (L-plastin)	-0.8048703
MT1F	null	MT1F	metallothionein 1F (functional)	-0.80546635
TUB	null	TUB	tubby homolog (mouse)	-0.80573684
PJA1	null	PJA1	praja 1	-0.8060006
CACNB1	null	CACNB1	calcium channel, voltage-dependent, beta 1 subunit	-0.8063274
ACP5	null	ACP5	acid phosphatase 5, tartrate resistant	-0.806329
TRIM65	null	TRIM65	tripartite motif-containing 65	-0.80677336
MT1M	null	MT1M	metallothionein 1M	-0.8069102
BCAS3	null	BCAS3	breast carcinoma amplified sequence 3	-0.8070839
SNAP91	null	SNAP91	synaptosomal-associated protein, 91kDa homolog (mouse)	-0.8076946
MAP1A	null	MAP1A	microtubule-associated protein 1A	-0.8085098
ATP6V0E	null	ATP6V0E	ATPase, H+ transporting, lysosomal 9kDa, V0 subunit e	-0.80854094
TMEM20	null	TMEM20	transmembrane protein 20	-0.8094363
CENTA2	null	CENTA2	centaurin, alpha 2	-0.8094512
CPLX1	null	CPLX1	complexin 1	-0.8096032
CALCB	null	CALCB	calcitonin-related polypeptide, beta	-0.8096989
GALNT3	null	GALNT3	UDP-N-acetyl-alpha-D-galactosamine:polypeptide N-acetylgalactosaminyltransferase 3 (GalNAc-T3)	-0.80990404
ING1	null	ING1	inhibitor of growth family, member 1	-0.8107567
STXBP6	null	STXBP6	syntaxin binding protein 6 (amisyn)	-0.81076586
RALBP1	null	RALBP1	ralA binding protein 1	-0.8112025
FLJ41455	null	FLJ41455	-	-0.8115428
C14ORF29	null	C14ORF29	chromosome 14 open reading frame 29	-0.8118048
SEC24A	null	SEC24A	SEC24 related gene family, member A (S. cerevisiae)	-0.8121099
RFC1	null	RFC1	replication factor C (activator 1) 1, 145kDa	-0.81291384
EPS15L1	null	EPS15L1	epidermal growth factor receptor pathway substrate 15-like 1	-0.8136721
C1ORF188	null	C1ORF188	chromosome 1 open reading frame 188	-0.8139133
ETHE1	null	ETHE1	ethylmalonic encephalopathy 1	-0.8144485
ARL6IP2	null	ARL6IP2	ADP-ribosylation factor-like 6 interacting protein 2	-0.81514925
WIPI2	null	WIPI2	WD repeat domain, phosphoinositide interacting 2	-0.8153125
ADCY3	null	ADCY3	adenylate cyclase 3	-0.81548476
BRD9	null	BRD9	bromodomain containing 9	-0.81562114
GPR180	null	GPR180	G protein-coupled receptor 180	-0.81579536
LOC439911	null	LOC439911	-	-0.8168403
RC74	null	RC74	-	-0.8168794
STAM	null	STAM	signal transducing adaptor molecule (SH3 domain and ITAM motif) 1	-0.81702185
BANP	null	BANP	BTG3 associated nuclear protein	-0.8170269
CSS3	null	CSS3	-	-0.8174873
CCL26	null	CCL26	chemokine (C-C motif) ligand 26	-0.8175334
RIMS1	null	RIMS1	regulating synaptic membrane exocytosis 1	-0.8180749
CKAP5	null	CKAP5	cytoskeleton associated protein 5	-0.8182997
CAPN12	null	CAPN12	calpain 12	-0.81851506
BCL2L2	null	BCL2L2	BCL2-like 2	-0.821287
NDP	null	NDP	Norrie disease (pseudoglioma)	-0.82231927
LOC645984	null	LOC645984	-	-0.8225524
SNCAIP	null	SNCAIP	synuclein, alpha interacting protein (synphilin)	-0.823025
MTPN	null	MTPN	myotrophin	-0.8232273
TCF15	null	TCF15	transcription factor 15 (basic helix-loop-helix)	-0.82328385
KIAA0406	null	KIAA0406	KIAA0406	-0.82329726
NFE2	null	NFE2	nuclear factor (erythroid-derived 2), 45kDa	-0.8235376
TSC22D2	null	TSC22D2	TSC22 domain family, member 2	-0.82357585
ENY2	null	ENY2	enhancer of yellow 2 homolog (Drosophila)	-0.8239893
C10ORF82	null	C10ORF82	chromosome 10 open reading frame 82	-0.8241528
CD1D	null	CD1D	CD1d molecule	-0.825417
CSF1R	null	CSF1R	colony stimulating factor 1 receptor, formerly McDonough feline sarcoma viral (v-fms) oncogene homolog	-0.8255838
AKR1C4	null	AKR1C4	aldo-keto reductase family 1, member C4 (chlordecone reductase; 3-alpha hydroxysteroid dehydrogenase, type I; dihydrodiol dehydrogenase 4)	-0.82581836
LOC646296	null	null	null	-0.82650936
PRDX3	null	PRDX3	peroxiredoxin 3	-0.8266985
EFCAB3	null	EFCAB3	EF-hand calcium binding domain 3	-0.8269003
NKX2-3	null	NKX2-3	NK2 transcription factor related, locus 3 (Drosophila)	-0.826921
OSTF1	null	OSTF1	osteoclast stimulating factor 1	-0.82715976
DPH1 /// OVCA2	null	null	null	-0.8275135
NCK2	null	NCK2	NCK adaptor protein 2	-0.8277781
MX2	null	MX2	myxovirus (influenza virus) resistance 2 (mouse)	-0.82821107
BUB1	null	BUB1	BUB1 budding uninhibited by benzimidazoles 1 homolog (yeast)	-0.8286959
C8ORF58	null	C8ORF58	chromosome 8 open reading frame 58	-0.82908285
C18ORF17	null	C18ORF17	chromosome 18 open reading frame 17	-0.82915795
FAM38B	null	FAM38B	family with sequence similarity 38, member B	-0.8294062
B3GALT2	null	B3GALT2	UDP-Gal:betaGlcNAc beta 1,3-galactosyltransferase, polypeptide 2	-0.829449
SPRYD3	null	SPRYD3	SPRY domain containing 3	-0.8312763
MRPS10	null	MRPS10	mitochondrial ribosomal protein S10	-0.8313319
MIS12	null	MIS12	MIS12 homolog (yeast)	-0.83151317
ID1	null	ID1	inhibitor of DNA binding 1, dominant negative helix-loop-helix protein	-0.83158565
DHX8	null	DHX8	DEAH (Asp-Glu-Ala-His) box polypeptide 8	-0.8319381
IL31RA	null	IL31RA	interleukin 31 receptor A	-0.8332522
ST6GALNAC3	null	ST6GALNAC3	ST6 (alpha-N-acetyl-neuraminyl-2,3-beta-galactosyl-1,3)-N-acetylgalactosaminide alpha-2,6-sialyltransferase 3	-0.83341104
WBSCR22	null	WBSCR22	Williams Beuren syndrome chromosome region 22	-0.8335281
IMMP2L	null	IMMP2L	IMP2 inner mitochondrial membrane peptidase-like (S. cerevisiae)	-0.83369815
LOC402560	null	null	null	-0.8341403
ANKRD13A	null	ANKRD13A	ankyrin repeat domain 13A	-0.83475804
UBE2S /// LOC651816	null	null	null	-0.83539724
GOLPH4	null	GOLPH4	golgi phosphoprotein 4	-0.8357455
C6ORF152	null	C6ORF152	chromosome 6 open reading frame 152	-0.83577216
DNAJC5	null	DNAJC5	DnaJ (Hsp40) homolog, subfamily C, member 5	-0.8359381
FMN2	null	FMN2	formin 2	-0.8360836
ACOT11	null	ACOT11	acyl-CoA thioesterase 11	-0.83675593
THRA /// NR1D1	null	null	null	-0.8368596
PPP1R12C	null	PPP1R12C	protein phosphatase 1, regulatory (inhibitor) subunit 12C	-0.837129
LOC492311	null	LOC492311	-	-0.8372476
RBBP8	null	RBBP8	retinoblastoma binding protein 8	-0.8372815
KNDC1	null	KNDC1	kinase non-catalytic C-lobe domain (KIND) containing 1	-0.8375101
TRIO	null	TRIO	triple functional domain (PTPRF interacting)	-0.8376828
H2AFY2	null	H2AFY2	H2A histone family, member Y2	-0.8376846
ITGA11	null	ITGA11	integrin, alpha 11	-0.83783615
CHSY1	null	CHSY1	carbohydrate (chondroitin) synthase 1	-0.838209
ARMETL1	null	ARMETL1	arginine-rich, mutated in early stage tumors-like 1	-0.8389603
NPTX2	null	NPTX2	neuronal pentraxin II	-0.8390891
DPM1	null	DPM1	dolichyl-phosphate mannosyltransferase polypeptide 1, catalytic subunit	-0.83917093
ANKHD1	null	ANKHD1	ankyrin repeat and KH domain containing 1	-0.8392187
KDR	null	KDR	kinase insert domain receptor (a type III receptor tyrosine kinase)	-0.83939755
TSPAN31	null	TSPAN31	tetraspanin 31	-0.8394068
GPR175	null	GPR175	G protein-coupled receptor 175	-0.8395469
RAE1	null	RAE1	RAE1 RNA export 1 homolog (S. pombe)	-0.8401791
C9ORF74	null	C9ORF74	chromosome 9 open reading frame 74	-0.8402082
THY1	null	THY1	Thy-1 cell surface antigen	-0.8405753
RPS17	null	RPS17	ribosomal protein S17	-0.84079146
POP5	null	POP5	processing of precursor 5, ribonuclease P/MRP subunit (S. cerevisiae)	-0.84087956
GADD45A	null	GADD45A	growth arrest and DNA-damage-inducible, alpha	-0.84101117
CIDEB	null	CIDEB	cell death-inducing DFFA-like effector b	-0.8415644
MGC12916	null	MGC12916	-	-0.84158117
TSPAN7	null	TSPAN7	tetraspanin 7	-0.8415946
CDC23	null	CDC23	CDC23 (cell division cycle 23, yeast, homolog)	-0.8417024
SLC3A2	null	SLC3A2	solute carrier family 3 (activators of dibasic and neutral amino acid transport), member 2	-0.84172773
BCDIN3	null	BCDIN3	bin3, bicoid-interacting 3, homolog (Drosophila)	-0.84277004
ANKS1A	null	ANKS1A	ankyrin repeat and sterile alpha motif domain containing 1A	-0.8428042
TMEM39B	null	TMEM39B	transmembrane protein 39B	-0.8430007
IFT81	null	IFT81	intraflagellar transport 81 homolog (Chlamydomonas)	-0.84323967
KLHL25	null	KLHL25	kelch-like 25 (Drosophila)	-0.8442727
NXPH4	null	NXPH4	neurexophilin 4	-0.84549016
FAM21B /// RP11-56A2	null	null	null	-0.8457388
CECR2	null	CECR2	cat eye syndrome chromosome region, candidate 2	-0.8458051
ANKRD41	null	ANKRD41	ankyrin repeat domain 41	-0.8459174
AGT	null	AGT	angiotensinogen (serpin peptidase inhibitor, clade A, member 8)	-0.8464379
SOX17	null	SOX17	SRY (sex determining region Y)-box 17	-0.8470299
TBPL1	null	TBPL1	TBP-like 1	-0.84746945
SIAH2	null	SIAH2	seven in absentia homolog 2 (Drosophila)	-0.84761673
ZMYND12	null	ZMYND12	zinc finger, MYND-type containing 12	-0.8481535
PSME4	null	PSME4	proteasome (prosome, macropain) activator subunit 4	-0.84829813
CNTROB	null	CNTROB	centrobin, centrosomal BRCA2 interacting protein	-0.84850985
DLX5	null	DLX5	distal-less homeobox 5	-0.84901506
SCG5	null	SCG5	secretogranin V (7B2 protein)	-0.8494385
LOC643201 /// LOC649	null	null	null	-0.84944725
PTPN22	null	PTPN22	protein tyrosine phosphatase, non-receptor type 22 (lymphoid)	-0.8501327
TMCO6	null	TMCO6	transmembrane and coiled-coil domains 6	-0.8506805
LOC144871	null	LOC144871	-	-0.850827
SFTPD	null	SFTPD	surfactant, pulmonary-associated protein D	-0.8509821
SFRP2	null	SFRP2	secreted frizzled-related protein 2	-0.85120636
RP11-484I6.3	null	null	null	-0.85153115
PCDHGC3 /// PCDHGB4	null	null	null	-0.85177064
NUDT18	null	NUDT18	nudix (nucleoside diphosphate linked moiety X)-type motif 18	-0.85184604
NAGLU	null	NAGLU	N-acetylglucosaminidase, alpha- (Sanfilippo disease IIIB)	-0.85330766
SLC25A25	null	SLC25A25	solute carrier family 25 (mitochondrial carrier; phosphate carrier), member 25	-0.8535095
KIAA0174	null	KIAA0174	KIAA0174	-0.85378873
ZNF419A	null	ZNF419A	zinc finger protein 419A	-0.8538071
CEP72	null	CEP72	centrosomal protein 72kDa	-0.8540473
LOC645937	null	LOC645937	-	-0.8541467
FAIM3	null	FAIM3	Fas apoptotic inhibitory molecule 3	-0.8554283
MGC13057	null	MGC13057	-	-0.8554762
C1ORF51	null	C1ORF51	chromosome 1 open reading frame 51	-0.855617
DSC2	null	DSC2	desmocollin 2	-0.8560822
PLCXD2	null	PLCXD2	phosphatidylinositol-specific phospholipase C, X domain containing 2	-0.85620165
CX3CR1	null	CX3CR1	chemokine (C-X3-C motif) receptor 1	-0.8564398
MKS1	null	MKS1	Meckel syndrome, type 1	-0.85654473
PERQ1	null	PERQ1	PERQ amino acid rich, with GYF domain 1	-0.8571291
C14ORF173	null	C14ORF173	chromosome 14 open reading frame 173	-0.8572277
INSC	null	INSC	inscuteable homolog (Drosophila)	-0.8574874
SPATA9	null	SPATA9	spermatogenesis associated 9	-0.8575961
SULT2B1	null	SULT2B1	sulfotransferase family, cytosolic, 2B, member 1	-0.85789233
RAP80	null	RAP80	-	-0.8581596
GABBR2	null	GABBR2	gamma-aminobutyric acid (GABA) B receptor, 2	-0.85816294
SEMA4G	null	SEMA4G	sema domain, immunoglobulin domain (Ig), transmembrane domain (TM) and short cytoplasmic domain, (semaphorin) 4G	-0.85817665
PSMA1	null	PSMA1	proteasome (prosome, macropain) subunit, alpha type, 1	-0.858289
ZNF510	null	ZNF510	zinc finger protein 510	-0.8593874
WDR69	null	WDR69	WD repeat domain 69	-0.860244
LOC653483	null	LOC653483	-	-0.8603316
LOC644660	null	LOC644660	-	-0.8607291
TPI1	null	TPI1	triosephosphate isomerase 1	-0.86133015
SERPING1	null	SERPING1	serpin peptidase inhibitor, clade G (C1 inhibitor), member 1, (angioedema, hereditary)	-0.8613595
RGS5	null	RGS5	regulator of G-protein signalling 5	-0.8615634
DGKA	null	DGKA	diacylglycerol kinase, alpha 80kDa	-0.8618553
MUC6 /// LOC642724	null	null	null	-0.86204726
KIAA0506	null	KIAA0506	-	-0.86242735
A2M	null	A2M	alpha-2-macroglobulin	-0.8626636
MGAT4A	null	MGAT4A	mannosyl (alpha-1,3-)-glycoprotein beta-1,4-N-acetylglucosaminyltransferase, isozyme A	-0.86311936
BAALC	null	BAALC	brain and acute leukemia, cytoplasmic	-0.8631208
ITGB4	null	ITGB4	integrin, beta 4	-0.8632394
SSX4 /// SSX4B	null	null	null	-0.8632941
FOXA3	null	FOXA3	forkhead box A3	-0.8638498
YPEL5	null	YPEL5	yippee-like 5 (Drosophila)	-0.8638609
FLJ44796	null	FLJ44796	-	-0.86394095
IL24	null	IL24	interleukin 24	-0.8642957
OR4N4	null	OR4N4	olfactory receptor, family 4, subfamily N, member 4	-0.86436486
MRPS16	null	MRPS16	mitochondrial ribosomal protein S16	-0.8644
C9ORF106	null	C9ORF106	chromosome 9 open reading frame 106	-0.8644114
CCNB3	null	CCNB3	cyclin B3	-0.8646781
C12ORF60	null	C12ORF60	chromosome 12 open reading frame 60	-0.86472505
NALP1	null	NALP1	NACHT, leucine rich repeat and PYD (pyrin domain) containing 1	-0.86489516
CDRT4	null	CDRT4	CMT1A duplicated region transcript 4	-0.8650374
ZNF291	null	ZNF291	zinc finger protein 291	-0.8654297
MAP3K7IP2	null	MAP3K7IP2	mitogen-activated protein kinase kinase kinase 7 interacting protein 2	-0.8655036
C10ORF132	null	C10ORF132	chromosome 10 open reading frame 132	-0.86612093
ANTXRL	null	ANTXRL	anthrax toxin receptor-like	-0.8665975
C1ORF201	null	C1ORF201	chromosome 1 open reading frame 201	-0.8666358
TCEAL7	null	TCEAL7	transcription elongation factor A (SII)-like 7	-0.8667712
GNRH1	null	GNRH1	gonadotropin-releasing hormone 1 (luteinizing-releasing hormone)	-0.8679226
C1ORF110	null	C1ORF110	chromosome 1 open reading frame 110	-0.8686251
DZIP1L	null	DZIP1L	DAZ interacting protein 1-like	-0.86881393
GATA5	null	GATA5	GATA binding protein 5	-0.8689781
AK5	null	AK5	adenylate kinase 5	-0.86923045
DKFZP666G057	null	DKFZP666G057	-	-0.86927885
PDE7B	null	PDE7B	phosphodiesterase 7B	-0.86930406
NEFL	null	NEFL	neurofilament, light polypeptide 68kDa	-0.86940426
GPM6B	null	GPM6B	glycoprotein M6B	-0.8695719
HMGN4	null	HMGN4	high mobility group nucleosomal binding domain 4	-0.869895
RP9	null	RP9	retinitis pigmentosa 9 (autosomal dominant)	-0.8699937
UGT2B15	null	UGT2B15	UDP glucuronosyltransferase 2 family, polypeptide B15	-0.87025106
LOC440731	null	LOC440731	-	-0.8702955
SOCS5	null	SOCS5	suppressor of cytokine signaling 5	-0.87153083
PGS1	null	PGS1	phosphatidylglycerophosphate synthase 1	-0.87235403
CKAP1	null	CKAP1	cytoskeleton associated protein 1	-0.8724462
FLNC	null	FLNC	filamin C, gamma (actin binding protein 280)	-0.87261343
FAM120A	null	FAM120A	family with sequence similarity 120A	-0.8726353
TIMM8A	null	TIMM8A	translocase of inner mitochondrial membrane 8 homolog A (yeast)	-0.8728351
CCDC77	null	CCDC77	coiled-coil domain containing 77	-0.873011
BBC3	null	BBC3	BCL2 binding component 3	-0.8733772
UGP2	null	UGP2	UDP-glucose pyrophosphorylase 2	-0.87355137
VAMP5	null	VAMP5	vesicle-associated membrane protein 5 (myobrevin)	-0.873864
TMEM176B	null	TMEM176B	transmembrane protein 176B	-0.8743205
FLJ37478	null	FLJ37478	-	-0.8746672
PORCN	null	PORCN	porcupine homolog (Drosophila)	-0.87475693
UBE2F	null	UBE2F	ubiquitin-conjugating enzyme E2F (putative)	-0.8751506
PDZD4	null	PDZD4	PDZ domain containing 4	-0.87595457
GALNACT-2 /// LOC644	null	null	null	-0.8761905
RAB2B	null	RAB2B	RAB2B, member RAS oncogene family	-0.8764205
TXNRD3	null	TXNRD3	thioredoxin reductase 3	-0.87671095
RASSF3	null	RASSF3	Ras association (RalGDS/AF-6) domain family 3	-0.8768034
ELAC1	null	ELAC1	elaC homolog 1 (E. coli)	-0.8772123
PCTK3	null	PCTK3	PCTAIRE protein kinase 3	-0.8775217
IL28RA	null	IL28RA	interleukin 28 receptor, alpha (interferon, lambda receptor)	-0.8775879
WDR27	null	WDR27	WD repeat domain 27	-0.87774414
ACOXL	null	ACOXL	acyl-Coenzyme A oxidase-like	-0.8778107
FLJ13231	null	FLJ13231	-	-0.8778273
PLP1	null	PLP1	proteolipid protein 1 (Pelizaeus-Merzbacher disease, spastic paraplegia 2, uncomplicated)	-0.87788224
RBMS2	null	RBMS2	RNA binding motif, single stranded interacting protein 2	-0.8789136
LOC440334	null	null	null	-0.8789361
C17ORF53	null	C17ORF53	chromosome 17 open reading frame 53	-0.8790975
OSTM1	null	OSTM1	osteopetrosis associated transmembrane protein 1	-0.87912863
KIAA1008	null	KIAA1008	KIAA1008	-0.88055545
TMEM16C	null	TMEM16C	transmembrane protein 16C	-0.880802
ZNF622	null	ZNF622	zinc finger protein 622	-0.88111544
NGRN	null	NGRN	neugrin, neurite outgrowth associated	-0.881351
LOC641941 /// LOC645	null	null	null	-0.8816524
LOC647248 /// LOC647	null	null	null	-0.88168705
BAIAP2L2	null	BAIAP2L2	BAI1-associated protein 2-like 2	-0.8817091
ROPN1	null	ROPN1	ropporin, rhophilin associated protein 1	-0.8817823
C12ORF23	null	C12ORF23	chromosome 12 open reading frame 23	-0.88238704
HDDC3	null	HDDC3	HD domain containing 3	-0.88246614
SAR1A	null	SAR1A	SAR1 gene homolog A (S. cerevisiae)	-0.88267714
ESAM	null	ESAM	endothelial cell adhesion molecule	-0.8828134
RGNEF	null	RGNEF	-	-0.88289297
GPR115	null	GPR115	G protein-coupled receptor 115	-0.88290185
TMCC1	null	TMCC1	transmembrane and coiled-coil domain family 1	-0.8831293
GAS7	null	GAS7	growth arrest-specific 7	-0.8835482
APLN	null	APLN	apelin, AGTRL1 ligand	-0.88453686
TMEM71	null	TMEM71	transmembrane protein 71	-0.88462263
SPATA2	null	SPATA2	spermatogenesis associated 2	-0.88476914
ZFP41	null	ZFP41	zinc finger protein 41 homolog (mouse)	-0.88506114
PDE2A	null	PDE2A	phosphodiesterase 2A, cGMP-stimulated	-0.8852889
NIP7	null	NIP7	nuclear import 7 homolog (S. cerevisiae)	-0.8854856
ZNF469	null	ZNF469	zinc finger protein 469	-0.8860697
FAM90A1	null	FAM90A1	family with sequence similarity 90, member A1	-0.8865045
HTATIP2	null	HTATIP2	HIV-1 Tat interactive protein 2, 30kDa	-0.8871683
FLJ42117	null	FLJ42117	-	-0.8875761
NDUFS5	null	NDUFS5	NADH dehydrogenase (ubiquinone) Fe-S protein 5, 15kDa (NADH-coenzyme Q reductase)	-0.8880885
G6PC3	null	G6PC3	glucose 6 phosphatase, catalytic, 3	-0.8882436
LOC653527 /// LOC654	null	null	null	-0.8886816
AKAP7	null	AKAP7	A kinase (PRKA) anchor protein 7	-0.8888045
LOC201181	null	LOC201181	-	-0.88975686
LMO3	null	LMO3	LIM domain only 3 (rhombotin-like 2)	-0.889787
MBOAT5	null	MBOAT5	membrane bound O-acyltransferase domain containing 5	-0.8897979
CEP55	null	CEP55	centrosomal protein 55kDa	-0.89013034
LAMA4	null	LAMA4	laminin, alpha 4	-0.89094007
HOXD10	null	HOXD10	homeobox D10	-0.89139855
GNG7	null	GNG7	guanine nucleotide binding protein (G protein), gamma 7	-0.89174926
PITX1	null	PITX1	paired-like homeodomain transcription factor 1	-0.8918335
