ENTREZID	SYMBOL
22878	TRAPPC8
4622	MYH4
8735	MYH13
54453	RIN2
6305	SBF1
23258	DENND5A
9847	C2CD5
22898	DENND3
4624	MYH6
160518	DENND5B
22989	MYH15
57644	MYH7B
4625	MYH7
9230	RAB11B
60684	TRAPPC11
64786	TBC1D15
79735	TBC1D17
54662	TBC1D13
79058	ASPSCR1
51762	RAB8B
23682	RAB38
5866	RAB3IL1
57706	DENND1A
414918	DENND6B
26000	TBC1D10B
79958	DENND1C
79961	DENND2D
84079	ANKRD27
57148	RALGAPB
27147	DENND2A
55357	TBC1D2
259173	ALS2CL
84315	MON1A
57533	TBC1D14
57186	RALGAPA2
81846	SBF2
4943	TBC1D25
201627	DENND6A
84958	SYTL1
57465	TBC1D24
27342	RABGEF1
116442	RAB39B
163259	DENND2C
201475	RAB12
57610	RANBP10
64759	TNS3
84951	TNS4
6692	SPINT1
3249	HPN
3083	HGFAC
10653	SPINT2
29841	GRHL1
23057	NMNAT2
9481	SLC25A27
116255	MOGAT1
147323	STARD6
51091	SEPSECS
154807	VKORC1L1
160287	LDHAL6A
200576	PIKFYVE
125981	ACER1
4907	NT5E
10558	SPTLC1
957	ENTPD5
204219	CERS3
25796	PGLS
9054	NFS1
27068	PPA2
1806	DPYD
9962	SLC23A2
441024	MTHFD2L
23683	PRKD3
956	ENTPD3
4337	MOCS1
9583	ENTPD4
765	CA6
57107	PDSS2
6573	SLC19A1
160428	ALDH1L2
30833	NT5C
55711	FAR2
84188	FAR1
2531	KDSR
6120	RPE
84725	PLEKHA8
81894	SLC25A28
5226	PGD
25902	MTHFD1L
80219	COQ10B
5166	PDK4
54981	NMRK1
83594	NUDT12
790	CAD
3251	HPRT1
55191	NADSYN1
9615	GDA
64802	NMNAT1
4946	OAZ1
3939	LDHA
2739	GLO1
4953	ODC1
7385	UQCRC2
22928	SEPHS2
10606	PAICS
3945	LDHB
1537	CYC1
262	AMD1
4947	OAZ2
10131	TRAP1
26020	LRP10
1728	NQO1
6723	SRM
27089	UQCRQ
3638	INSIG1
955	ENTPD6
10797	MTHFD2
51582	AZIN1
7384	UQCRC1
2108	ETFA
6611	SMS
10975	UQCR11
706	TSPO
158	ADSL
60496	AASDHPPT
143	PARP4
4522	MTHFD1
25874	MPC2
9217	VAPB
5164	PDK2
7372	UMPS
51763	INPP5K
22908	SACM1L
2109	ETFB
2356	FPGS
2274	FHL2
10948	STARD3
9517	SPTLC2
8898	MTMR2
55312	RFK
7378	UPP1
1633	DCK
22876	INPP5F
9896	FIG4
1716	DGUOK
384	ARG2
771	CA12
8226	PUDP
4199	ME1
4534	MTM1
132	ADK
2766	GMPR
5783	PTPN13
7084	TK2
10591	DNPH1
5287	PIK3C2B
6770	STAR
9016	SLC25A14
435	ASL
54	ACP5
100	ADA
4899	NRF1
4521	NUDT1
2350	FOLR2
1890	TYMP
761	CA3
1373	CPS1
222	ALDH3B2
2638	GC
3029	HAGH
2173	FABP7
5167	ENPP1
316	AOX1
22874	PLEKHA6
8800	PEX11A
23464	GCAT
10840	ALDH1L1
8540	AGPS
2110	ETFDH
2395	FXN
80308	FLAD1
55937	APOM
952	CD38
2170	FABP3
7381	UQCRB
5587	PRKD1
2168	FABP1
8875	VNN2
27063	ANKRD1
1807	DPYS
270	AMPD1
5298	PI4KB
27304	MOCS3
5165	PDK3
57016	AKR1B10
5163	PDK1
4524	MTHFR
3948	LDHC
445	ASS1
5297	PI4KA
11238	CA5B
5009	OTC
7352	UCP3
954	ENTPD2
2710	GK
763	CA5A
9390	SLC22A13
2169	FABP2
80168	MOGAT2
766	CA7
953	ENTPD1
1528	CYB5A
3991	LIPE
25816	TNFAIP8
8879	SGPL1
471	ATIC
7386	UQCRFS1
65220	NADK
7351	UCP2
23479	ISCU
123	PLIN2
8611	PLPP1
3704	ITPA
81689	ISCA1
25865	PRKD2
55361	PI4K2A
8613	PLPP3
5168	ENPP2
5471	PPAT
8612	PLPP2
51141	INSIG2
23179	RGL1
10560	SLC19A2
8228	PNPLA4
10229	COQ7
56848	SPHK2
2618	GART
7274	TTPA
92483	LDHAL6B
57017	COQ9
22937	SCAP
271	AMPD2
253782	CERS6
171546	SPTSSA
259230	SGMS1
5198	PFAS
27235	COQ2
8776	MTMR1
50486	G0S2
1723	DHODH
51099	ABHD5
6472	SHMT2
9107	MTMR6
8833	GMPS
27242	TNFRSF21
54477	PLEKHA5
5288	PIK3C2G
2712	GK2
55697	VAC14
51109	RDH11
59339	PLEKHA2
55256	ADI1
55739	NAXD
79001	VKORC1
58478	ENOPH1
51292	GMPR2
51660	MPC1
54884	RETSAT
51312	SLC25A37
79581	SLC52A2
29796	UQCR10
4338	MOCS2
80230	RUFY1
79048	SECISBP2
54704	PDP1
53343	NUDT9
55163	PNPO
64077	LHPP
54963	UCKL1
79178	THTPA
29095	ORMDL2
57128	LYRM4
10166	SLC25A15
51074	APIP
51004	COQ6
79603	CERS4
57664	PLEKHA4
59338	PLEKHA1
79668	PARP8
54956	PARP16
29914	UBIAD1
64080	RBKS
55270	NUDT15
79152	FA2H
23632	CA14
10087	COL4A3BP
29967	LRP12
56965	PARP6
79873	NUDT18
56953	NT5M
23729	SHPK
23743	BHMT2
5169	ENPP3
55034	MOCOS
53630	BCO1
57089	ENTPD7
7179	TPTE
55066	PDPR
54893	MTMR10
55304	SPTLC3
51733	UPB1
55328	RNLS
56985	ADPRM
80704	SLC19A3
55065	SLC52A1
10243	GPHN
23590	PDSS1
54545	MTMR12
81034	SLC25A32
27231	NMRK2
27010	TPK1
51805	COQ3
81537	SGPP1
7350	UCP1
159	ADSS
51218	GLRX5
51686	OAZ3
29956	CERS2
55331	ACER3
11164	NUDT5
83930	STARD3NL
84274	COQ5
83549	UCK1
94101	ORMDL1
57407	NMRAL1
83666	PARP9
60386	SLC25A19
51251	NT5C3A
65977	PLEKHA3
79626	TNFAIP8L2
150274	HSCB
9963	SLC23A1
84245	MRI1
11185	INMT
83884	SLC25A2
84618	NT5C1A
54625	PARP14
91012	CERS5
128240	NAXE
93058	COQ10A
142891	SAMD8
122961	ISCA2
122622	ADSSL1
134429	STARD4
84875	PARP10
376497	SLC27A1
57546	PDP2
133686	NADK2
166929	SGMS2
126282	TNFAIP8L1
60678	EEFSEC
349565	NMNAT3
151742	PPM1L
113278	SLC52A3
131870	NUDT16
162417	NAGS
118672	PSTK
151531	UPP2
5948	RBP2
83875	BCO2
150379	PNPLA5
346606	MOGAT3
200895	DHFR2
123099	DEGS2
160728	SLC5A8
130367	SGPP2
165679	SPTSSB
84909	C9orf3
2028	ENPEP
1360	CPB1
1359	CPA3
5972	REN
1636	ACE
2999	GZMH
59272	ACE2
79760	GEMIN7
6633	SNRPD2
6632	SNRPD1
8487	GEMIN2
50628	GEMIN4
10073	SNUPN
1207	CLNS1A
54960	GEMIN8
79833	GEMIN6
11218	DDX20
25929	GEMIN5
54965	PIGX
29843	SENP1
192134	B3GNT6
115273	RAB42
257194	NEGR1
84197	POMK
55350	VNN3
6975	TECTB
148789	B3GALNT2
151194	METTL21A
50717	DCAF8
374378	GALNT18
253827	MSRB3
8816	DCAF5
254013	ETFBKMT
9189	ZBED1
84002	B3GNT5
4286	MITF
9091	PIGQ
124454	EARS2
23275	POFUT2
10055	SAE1
26519	TIMM10
3488	IGFBP5
4241	MELTF
51667	NUB1
79587	CARS2
249	ALPL
8434	RECK
51280	GOLM1
284098	PIGW
10063	COX17
5069	PAPPA
10245	TIMM17B
79623	GALNT14
9487	PIGL
57038	RARS2
10352	WARS2
6150	MRPL23
84269	CHCHD5
51201	ZDHHC2
54872	PIGG
23107	MRPS27
11098	PRSS23
646627	LYPD8
3183	HNRNPC
147719	LYPD4
161357	MDGA2
4045	LSAMP
9512	PMPCB
3190	HNRNPK
4924	NUCB1
6746	SSR2
8404	SPARCL1
3895	KTN1
6748	SSR4
5954	RCN1
3956	LGALS1
7284	TUFM
10054	UBA2
6726	SRP9
3491	CYR61
23471	TRAM1
23369	PUM2
3487	IGFBP4
740	MRPL49
6904	TBCD
55884	WSB2
1155	TBCB
10440	TIMM17A
80344	DCAF11
4061	LY6E
10452	TOMM40
8883	NAE1
6903	TBCC
3485	IGFBP2
5279	PIGC
10469	TIMM44
4528	MTIF2
64976	MRPL40
8614	STC2
9801	MRPL19
6729	SRP54
6902	TBCA
6905	TBCE
9553	MRPL33
63931	MRPS14
3489	IGFBP6
6182	MRPL12
23395	LARS2
7857	SCG2
1114	CHGB
10667	FARS2
6183	MRPS12
78988	MRPL57
10966	RAB40B
10573	MRPL28
2671	GFER
1043	CD52
174	AFP
3396	MRPL58
10232	MSLN
27076	LYPD3
3698	ITIH2
5281	PIGF
25950	RWDD3
5110	PCMT1
1678	TIMM8A
5277	PIGA
6728	SRP19
9488	PIGB
2650	GCNT1
7425	VGF
22944	KIN
5865	RAB3B
28952	CCDC22
9306	SOCS6
1368	CPM
1087	CEACAM7
7941	PLA2G7
4978	OPCML
2822	GPLD1
8581	LY6D
54939	COMMD4
7512	XPNPEP2
2813	GP2
22854	NTNG1
4062	LY6H
3270	HRC
80740	LY6G6C
420	ART4
55568	GALNT10
53942	CNTN5
617	BCS1L
1755	DMBT1
6731	SRP72
265	AMELX
3090	HIC1
8073	PTP4A2
11167	FSTL1
11222	MRPL3
7818	DAP3
7070	THY1
7150	TOP1
28973	MRPS18B
23438	HARS2
65005	MRPL9
5283	PIGH
91851	CHRDL1
84720	PIGO
419	ART3
100272147	CMC4
251	ALPPL2
54780	NSMCE4A
64963	MRPS11
60676	PAPPA2
7155	TOP2B
26284	ERAL1
23203	PMPCA
10116	FEM1B
80273	GRPEL1
10240	MRPS31
10102	TSFM
23363	OBSL1
26043	UBXN7
23142	DCUN1D4
90480	GADD45GIP1
116372	LYPD1
23137	SMC5
221395	ADGRF5
6670	SP3
205564	SENP5
23113	CUL9
56929	FEM1C
57403	RAB22A
54587	MXRA8
57799	RAB40C
146712	B3GNTL1
26094	DCAF4
399818	EEF1AKMT2
23038	WDTC1
54516	MTRF1L
3483	IGFALS
3816	KLK1
142684	RAB40A
92609	TIMM50
51142	CHCHD2
6747	SSR3
55037	PTCD3
55699	IARS2
29074	MRPL18
55827	DCAF6
28977	MRPL42
51081	MRPS7
60488	MRPS35
56993	TOMM22
51734	MSRB1
54948	MRPL16
26515	TIMM10B
51116	MRPS2
29088	MRPL15
51021	MRPS16
28998	MRPL13
51073	MRPL4
55173	MRPS10
65993	MRPS34
59343	SENP2
56995	TULP4
57111	RAB25
26517	TIMM13
65080	MRPL44
79016	DDA1
79590	MRPL24
51642	MRPL48
51809	GALNT7
26520	TIMM9
29093	MRPL22
54951	COMMD8
26521	TIMM8B
55157	DARS2
55168	MRPS18A
10884	MRPS30
51397	COMMD10
56942	CMC2
51067	YARS2
54148	MRPL39
29995	LMCD1
54998	AURKAIP1
54165	DCUN1D1
51299	NRN1
79145	CHCHD7
51650	MRPS33
9451	EIF2AK3
8934	RAB29
54938	SARS2
64856	VWA1
22921	MSRB2
79677	SMC6
54972	TMEM132A
51069	MRPL2
51318	MRPL35
64284	RAB17
79609	VCPKMT
79091	METTL22
51373	MRPS17
79269	DCAF10
63917	GALNT11
23556	PIGN
55208	DCUN1D2
65003	MRPL11
29928	TIMM22
79731	NARS2
56945	MRPS22
55650	PIGV
26589	MRPL46
4482	MSRA
56913	C1GALT1
9245	GCNT3
25837	RAB26
55647	RAB20
54876	DCAF16
28957	MRPS28
11226	GALNT6
80235	PIGZ
10942	PRSS21
668	FOXL2
51023	MRPS18C
80067	DCAF17
10164	CHST4
55052	MRPL20
51156	SERPINA10
51287	COA4
51301	GCNT4
85476	GFM1
26290	GALNT8
51715	RAB23
258	AMBN
51146	A4GNT
56955	MEPE
80328	ULBP2
7007	TECTA
9210	BMP15
64960	MRPS15
51227	PIGP
64981	MRPL34
90864	SPSB3
376267	RAB15
64975	MRPL41
122704	MRPL52
50863	NTM
23627	PRND
63875	MRPL17
51246	SHISA5
51253	MRPL37
54460	MRPS21
51258	MRPL51
84259	DCUN1D5
65008	MRPL1
51649	MRPS23
55527	FEM1A
29090	TIMM21
219402	MTIF3
93183	PIGM
57129	MRPL47
51122	COMMD2
83987	CCDC8
54742	LY6K
9476	NAPSA
10117	ENAM
83639	TEX101
51263	MRPL30
64432	MRPS25
100287932	TIMM23
92259	MRPS36
51264	MRPL27
64979	MRPL36
84545	MRPL43
64969	MRPS5
28991	COMMD5
6730	SRP68
197370	NSMCE1
124995	MRPL10
149951	COMMD7
64968	MRPS6
400916	CHCHD10
401505	TOMM5
84932	RAB2B
64978	MRPL38
92399	MRRF
64949	MRPS26
64928	MRPL14
64983	MRPL32
170622	COMMD6
219927	MRPL21
131118	DNAJC19
84340	GFM2
54534	MRPL50
388753	COA6
84892	POMGNT2
128308	MRPL55
116541	MRPL54
56160	NSMCE3
150684	COMMD1
84752	B3GNT9
57176	VARS2
286053	NSMCE2
56975	FAM20C
64965	MRPS9
54757	FAM20A
134266	GRPEL2
118487	CHCHD1
221143	EEF1AKMT1
123879	DCUN1D3
25973	PARS2
64409	GALNT17
84141	EVA1A
120071	LARGE2
122416	ANKRD9
130576	LYPD6B
117248	GALNT15
152330	CNTN4
197257	LDHD
115827	RAB3C
349667	RTN4RL2
50614	GALNT9
11227	GALNT5
131474	CHCHD4
5067	CNTN3
57505	AARS2
140825	NEURL2
57452	GALNT16
146760	RTN4RL1
171169	SPACA4
493861	EID3
90639	COX19
266727	MDGA1
84628	NTNG2
168391	GALNTL5
114805	GALNT13
140687	GCNT7
123263	MTFMT
284348	LYPD5
374907	B3GNT8
503542	SPRN
92935	MARS2
51095	TRNT1
154007	SNRNP48
283742	FAM98B
285755	PPIL6
84950	PRPF38A
152992	TRMT44
115708	TRMT61A
63892	THADA
23524	SRRM2
84705	GTPBP3
10907	TXNL4A
10283	CWC27
7536	SF1
80746	TSEN2
130916	MTERF4
10992	SF3B2
283989	TSEN54
57604	KIAA1456
387338	NSUN4
11325	DDX42
25949	SYF2
9589	WTAP
79691	QTRT2
54901	CDKAL1
348180	CTU2
51639	SF3B6
6629	SNRPB2
2521	FUS
10523	CHERP
10594	PRPF8
51493	RTCB
9092	SART1
10285	SMNDC1
3192	HNRNPU
23450	SF3B3
6434	TRA2B
10949	HNRNPA0
6625	SNRNP70
1653	DDX1
6631	SNRPC
10291	SF3A1
1665	DHX15
10181	RBM5
9416	DDX23
7538	ZFP36
60528	ELAC2
6626	SNRPA
9887	SMG7
3191	HNRNPL
9129	PRPF3
10421	CD2BP2
26121	PRPF31
9879	DDX46
9692	KIAA0391
24144	TFIP11
10775	POP4
10286	BCAS2
11193	WBP4
8449	DHX16
55621	TRMT1
27238	GPKOW
10946	SF3A3
9836	LCMT2
4234	METTL1
10465	PPIH
10772	SRSF10
27292	DIMT1
51367	POP5
11066	SNRNP35
24140	FTSJ1
22826	DNAJC8
8896	BUD31
1787	TRDMT1
55623	THUMPD1
2733	GLE1
10084	PQBP1
81605	URM1
8233	ZRSR2
1993	ELAVL2
5093	PCBP1
4904	YBX1
11100	HNRNPUL1
10236	HNRNPR
24148	PRPF6
10482	NXF1
5546	PRCC
5976	UPF1
10262	SF3B4
988	CDC5L
9128	PRPF4
56339	METTL3
8175	SF3A2
55644	OSGEP
10248	POP7
57794	SUGP1
22827	PUF60
6936	GCFC2
220988	HNRNPA3
23350	U2SURP
23381	SMG5
11260	XPOT
11017	SNRNP27
115939	TSR3
10940	POP1
23398	PPWD1
55687	TRMU
55660	PRPF40A
23293	SMG6
9410	SNRNP40
51637	RTRAF
55629	PNRC2
51729	WBP11
10713	USP39
55226	NAT10
55505	NOP10
79042	TSEN34
55696	RBM22
55253	TYW1
29960	MRM2
79622	SNRNP25
55181	SMG8
54802	TRIT1
54883	CWC25
80324	PUS1
29107	NXT1
25821	MTO1
55954	ZMAT5
60487	TRMT11
54517	PUS7
55178	MRM3
51002	TPRKB
8270	LAGE3
54433	GAR1
51691	LSM8
54974	THG1L
54482	TRMT13
51106	TFB1M
55039	TRMT12
23536	ADAT1
54920	DUS2
79074	C2orf49
51340	CRNKL1
79922	MRM1
56259	CTNNBL1
55006	TRMT61B
83443	SF3B5
81890	QTRT1
83480	PUS3
84991	RBM17
56006	SMG9
10785	WDR4
57570	TRMT5
221078	NSUN6
9343	EFTUD2
51645	PPIL1
51605	TRMT6
51503	CWC15
54888	NSUN2
54931	TRMT10C
53938	PPIL3
55749	CCAR1
5356	PLRG1
84844	PHF5A
85437	ZCRB1
116461	TSEN15
1655	DDX5
85313	PPIL4
57703	CWC22
55599	RNPC3
127253	TYW3
134637	ADAT2
57721	METTL14
339487	ZBTB8OS
10081	PDCD7
93587	TRMT10A
23020	SNRNP200
129450	TYW5
91801	ALKBH8
283375	SLC39A5
23516	SLC39A14
25800	SLC39A6
7922	SLC39A7
1317	SLC31A1
7781	SLC30A3
64116	SLC39A8
7779	SLC30A1
27173	SLC39A1
29986	SLC39A2
55532	SLC30A10
84102	SLC41A2
29985	SLC39A3
7780	SLC30A2
57181	SLC39A10
254428	SLC41A1
123606	NIPA1
54896	PQLC2
84230	LRRC8C
56172	ANKH
120	ADD3
2039	DMTN
1497	CTNS
119	ADD2
5304	PIP
1448	CSN3
1446	CSN1S1
563	AZGP1
57185	NIPAL3
81614	NIPA2
23507	LRRC8B
57380	MRS2
55144	LRRC8D
79815	NIPAL2
80131	LRRC8E
56262	LRRC8A
93380	MMGT1
348938	NIPAL4
6742	SSBP1
23408	SIRT5
23082	PPRC1
2553	GABPB1
11232	POLG2
2551	GABPA
56652	TWNK
23409	SIRT4
23410	SIRT3
84808	PERM1
10939	AFG3L2
10730	YME1L1
11331	PHB2
221154	MICU2
30968	STOML2
10367	MICU1
55486	PARL
80024	SLC8B1
55013	MCUB
3954	LETM1
79568	MAIP1
90550	MCU
91689	SMDT1
6687	SPG7
286097	MICU3
192111	PGAM5
65018	PINK1
51001	MTERF3
139341	FUNDC1
6198	RPS6KB1
115111	SLC26A7
159963	SLC5A12
284129	SLC26A11
65010	SLC26A6
115019	SLC26A9
7168	TPM1
7171	TPM4
4638	MYLK
7139	TNNT2
7140	TNNT3
59	ACTA2
309	ANXA6
800	CALD1
1674	DES
72	ACTG2
7111	TMOD1
25802	LMOD1
58	ACTA1
7169	TPM2
140465	MYL6B
4703	NEB
70	ACTC1
4636	MYL5
29895	MYLPF
7135	TNNI1
7125	TNNC2
4634	MYL3
8557	TCAP
7136	TNNI2
4606	MYBPC2
10580	SORBS1
10174	SORBS3
4607	MYBPC3
859	CAV3
4633	MYL2
4632	MYL1
7134	TNNC1
4635	MYL4
7138	TNNT1
4604	MYBPC1
7170	TPM3
8291	DYSF
29767	TMOD2
58498	MYL7
29766	TMOD3
93408	MYL10
6536	SLC6A9
6570	SLC18A1
8569	MKNK1
26018	LRIG1
440193	CCDC88C
6422	SFRP1
11197	WIF1
6423	SFRP2
50964	SOST
22829	NLGN4Y
57555	NLGN2
2035	EPB41
57502	NLGN4X
9455	HOMER2
22839	DLGAP4
9066	SYT7
9229	DLGAP1
22941	SHANK2
2037	EPB41L2
26037	SIPA1L1
10611	PDLIM5
9454	HOMER3
9546	APBA3
9369	NRXN3
22871	NLGN1
1740	DLG2
26045	LRRTM2
23136	EPB41L3
321	APBA2
9379	NRXN2
9456	HOMER1
91683	SYT12
54413	NLGN3
80059	LRRTM4
50944	SHANK1
57596	BEGAIN
57669	EPB41L5
58512	DLGAP3
347730	LRRTM1
131096	KCNH8
170850	KCNG3
170572	HTR3C
3742	KCNA6
3788	KCNS2
27133	KCNH5
90134	KCNH7
4916	NTRK3
8496	PPFIBP1
5792	PTPRF
2319	FLOT2
27020	NPTN
2743	GLRB
5789	PTPRD
22865	SLITRK3
3741	KCNA5
774	CACNA1B
3738	KCNA3
3739	KCNA4
3787	KCNS1
2742	GLRA2
6532	SLC6A4
3748	KCNC3
3756	KCNH1
8001	GLRA3
2741	GLRA1
9312	KCNB2
7881	KCNAB1
3749	KCNC4
3746	KCNC1
3736	KCNA1
3744	KCNA10
3737	KCNA2
10211	FLOT1
3754	KCNF1
81033	KCNH6
3755	KCNG1
8495	PPFIBP2
27163	NAAA
26050	SLITRK5
27012	KCNV1
3359	HTR3A
169522	KCNV2
11094	CACFD1
79414	LRFN3
78999	LRFN4
10313	RTN3
23415	KCNH4
9132	KCNQ4
9177	HTR3B
26280	IL1RAPL2
9196	KCNAB3
23416	KCNH3
56479	KCNQ5
139065	SLITRK4
84189	SLITRK6
57622	LRFN1
57497	LRFN2
3743	KCNA7
84631	SLITRK2
114798	SLITRK1
94030	LRRC4B
2321	FLT1
5899	RALB
10126	DNAL4
5607	MAP2K5
6014	RIT2
5900	RALGDS
6016	RIT1
4192	MDK
2670	GFAP
1447	CSN2
10864	SLC22A7
9356	SLC22A6
55867	SLC22A11
9376	SLC22A8
6568	SLC17A1
79751	SLC25A22
57084	SLC17A6
83733	SLC25A18
6583	SLC22A4
55356	SLC22A15
85413	SLC22A16
11108	PRDM4
341	APOC1
55911	APOBR
4242	MFNG
23509	POFUT1
5986	RFNG
56983	POGLUT1
9194	SLC16A7
6565	SLC15A2
6564	SLC15A1
51296	SLC15A3
55620	STAP2
10457	GPNMB
120892	LRRK2
10657	KHDRBS1
6421	SFPQ
10656	KHDRBS3
202559	KHDRBS2
116985	ARAP1
157506	RDH10
220	ALDH1A3
112724	RDH13
1381	CRABP1
9249	DHRS3
8608	RDH16
8854	ALDH1A2
10170	DHRS9
64577	ALDH8A1
195814	SDR16C5
340419	RSPO2
8549	LGR5
55366	LGR4
84133	ZNRF3
59352	LGR6
343637	RSPO4
284654	RSPO1
51458	RHCG
57127	RHBG
117289	TAGAP
394	ARHGAP5
143872	ARHGAP42
23221	RHOBTB2
201176	ARHGAP27
9411	ARHGAP29
57569	ARHGAP20
9938	ARHGAP25
57381	RHOJ
397	ARHGDIB
84144	SYDE2
58504	ARHGAP22
10144	FAM13A
392	ARHGAP1
10928	RALBP1
9743	ARHGAP32
393	ARHGAP4
9824	ARHGAP11A
399	RHOH
23092	ARHGAP26
9912	ARHGAP44
395	ARHGAP6
4983	OPHN1
9754	STARD8
398	ARHGDIG
1124	CHN2
94134	ARHGAP12
29984	RHOD
10395	DLC1
1123	CHN1
9886	RHOBTB1
84986	ARHGAP19
85360	SYDE1
90627	STARD13
115703	ARHGAP33
55114	ARHGAP17
51306	FAM13B
51291	GMIP
64411	ARAP3
4649	MYO9A
83478	ARHGAP24
89941	RHOT2
57584	ARHGAP21
93663	ARHGAP18
57514	ARHGAP31
257106	ARHGAP30
57636	ARHGAP23
55789	DEPDC1B
91614	DEPDC7
158763	ARHGAP36
171177	RHOV
57591	MKL1
128239	IQGAP3
752	FMNL1
6722	SRF
1730	DIAPH2
9928	KIF14
27035	NOX1
5586	PKN2
286205	SCAI
9055	PRC1
81624	DIAPH3
50508	NOX3
54763	ROPN1
57120	GOPC
6242	RTKN
114793	FMNL2
29941	PKN3
94274	PPP1R14A
85415	RHPN2
91010	FMNL3
114822	RHPN1
10811	NOXA1
124056	NOXO1
121214	SDR9C7
51699	VPS29
23286	WWC1
9765	ZFYVE16
659	BMPR2
3953	LEPR
6461	SHB
50999	TMED5
55737	VPS35
6789	STK4
9113	LATS1
55233	MOB1A
9559	VPS26A
1382	CRABP2
558	AXL
51421	AMOTL2
6788	STK3
7060	THBS4
657	BMPR1A
4090	SMAD5
4486	MST1R
8630	HSD17B6
8483	CILP
4093	SMAD9
2241	FER
10750	GRAP
269	AMHR2
6121	RPE65
9047	SH2D2A
4647	MYO7A
154796	AMOT
7059	THBS3
5228	PGF
2324	FLT4
5949	RBP3
658	BMPR1B
94	ACVRL1
10076	PTPRU
60485	SAV1
56034	PDGFC
80310	PDGFD
50700	RDH8
64388	GREM2
2658	GDF2
79971	WLS
57530	CGN
26524	LATS2
154810	AMOTL1
92597	MOB1B
9241	NOG
84679	SLC9A7
3177	SLC29A2
6553	SLC9A5
389812	LCN15
222962	SLC29A4
347	APOD
2030	SLC29A1
6574	SLC20A1
11309	SLCO2B1
6567	SLC16A2
64849	SLC13A3
6563	SLC14A1
6550	SLC9A3
9153	SLC28A2
9154	SLC28A1
9058	SLC13A2
3933	LCN1
6549	SLC9A2
8170	SLC14A2
28232	SLCO3A1
23315	SLC9A8
57419	SLC24A3
55244	SLC47A1
26266	SLC13A4
28231	SLCO4A1
28965	SLC27A6
53919	SLCO1C1
64078	SLC28A3
6561	SLC13A1
25769	SLC24A2
115286	SLC25A26
84912	SLC35B4
284111	SLC13A5
286256	LCN12
146802	SLC47A2
