NAME	DESCRIPTION	GENE_SYMBOL	GENE_TITLE	SCORE
LOC645076	null	null	null	-0.7618206
SEPW1	null	SEPW1	selenoprotein W, 1	-0.7618839
LOC286254	null	LOC286254	-	-0.7619706
POLR2F	null	POLR2F	polymerase (RNA) II (DNA directed) polypeptide F	-0.76216346
C19ORF59	null	C19ORF59	chromosome 19 open reading frame 59	-0.762261
FPRL1	null	FPRL1	formyl peptide receptor-like 1	-0.7625129
C20ORF80	null	C20ORF80	chromosome 20 open reading frame 80	-0.7628525
USP45	null	USP45	ubiquitin specific peptidase 45	-0.76289725
LOC441417	null	null	null	-0.7629885
LOC644417	null	null	null	-0.76316553
SLC1A2	null	SLC1A2	solute carrier family 1 (glial high affinity glutamate transporter), member 2	-0.7635063
SLC24A4	null	SLC24A4	solute carrier family 24 (sodium/potassium/calcium exchanger), member 4	-0.76352197
SELE	null	SELE	selectin E (endothelial adhesion molecule 1)	-0.76355964
FAM5B	null	FAM5B	family with sequence similarity 5, member B	-0.7635969
PKNOX1	null	PKNOX1	PBX/knotted 1 homeobox 1	-0.7636006
SNX19	null	SNX19	sorting nexin 19	-0.76370996
RPRM	null	RPRM	reprimo, TP53 dependent G2 arrest mediator candidate	-0.76408833
TMEM62	null	TMEM62	transmembrane protein 62	-0.7641381
SLC25A27	null	SLC25A27	solute carrier family 25, member 27	-0.7641961
SERPINA12	null	SERPINA12	serpin peptidase inhibitor, clade A (alpha-1 antiproteinase, antitrypsin), member 12	-0.76421946
ATP13A4	null	ATP13A4	ATPase type 13A4	-0.7644304
FLJ37201	null	FLJ37201	-	-0.7644854
LOC645370	null	null	null	-0.76462686
C18ORF55	null	C18ORF55	chromosome 18 open reading frame 55	-0.7646607
C16ORF7	null	C16ORF7	chromosome 16 open reading frame 7	-0.76466745
OAS2	null	OAS2	2'-5'-oligoadenylate synthetase 2, 69/71kDa	-0.7646886
INDO	null	INDO	indoleamine-pyrrole 2,3 dioxygenase	-0.7649619
NME4	null	NME4	non-metastatic cells 4, protein expressed in	-0.7650912
FPRL2	null	FPRL2	formyl peptide receptor-like 2	-0.7651487
FUK	null	FUK	fucokinase	-0.7651605
FCRL4	null	FCRL4	Fc receptor-like 4	-0.7652385
FABP2	null	FABP2	fatty acid binding protein 2, intestinal	-0.76526904
FLJ10490	null	FLJ10490	-	-0.76531
FLJ32065	null	FLJ32065	-	-0.76547384
PRPS2	null	PRPS2	phosphoribosyl pyrophosphate synthetase 2	-0.7654811
LPIN3	null	LPIN3	lipin 3	-0.76584727
RAET1E	null	RAET1E	retinoic acid early transcript 1E	-0.76668465
OR5AY1	null	OR5AY1	olfactory receptor, family 5, subfamily AY, member 1	-0.7667221
PAMCI	null	PAMCI	peptidylglycine alpha-amidating monooxygenase COOH-terminal interactor	-0.7667359
CDCA2	null	CDCA2	cell division cycle associated 2	-0.7668178
ACCN3	null	ACCN3	amiloride-sensitive cation channel 3	-0.76684076
UBE2D4	null	UBE2D4	ubiquitin-conjugating enzyme E2D 4 (putative)	-0.7668884
YKT6	null	YKT6	YKT6 v-SNARE homolog (S. cerevisiae)	-0.76700205
LOC149703	null	LOC149703	-	-0.7670434
PCGF6	null	PCGF6	polycomb group ring finger 6	-0.7670493
CIB1	null	CIB1	calcium and integrin binding 1 (calmyrin)	-0.7672483
SPHK2	null	SPHK2	sphingosine kinase 2	-0.7672693
SLC25A23	null	SLC25A23	solute carrier family 25 (mitochondrial carrier; phosphate carrier), member 23	-0.7672743
LIX1	null	LIX1	Lix1 homolog (mouse)	-0.76733303
C19ORF28	null	C19ORF28	chromosome 19 open reading frame 28	-0.7677148
CXORF34	null	CXORF34	chromosome X open reading frame 34	-0.76793665
DUX4 /// LOC399839 /	null	null	null	-0.76798517
CXORF42	null	CXORF42	chromosome X open reading frame 42	-0.7680587
C16ORF30	null	C16ORF30	chromosome 16 open reading frame 30	-0.7681742
ABCA3	null	ABCA3	ATP-binding cassette, sub-family A (ABC1), member 3	-0.7683056
POLL	null	POLL	polymerase (DNA directed), lambda	-0.76832604
FLJ23865	null	FLJ23865	-	-0.7685309
CYP19A1	null	CYP19A1	cytochrome P450, family 19, subfamily A, polypeptide 1	-0.76865864
TULP3	null	TULP3	tubby like protein 3	-0.768723
NKD2	null	NKD2	naked cuticle homolog 2 (Drosophila)	-0.76890486
LOC440863	null	LOC440863	-	-0.7689247
APOA2	null	APOA2	apolipoprotein A-II	-0.7692721
TRMT5 /// LOC653695	null	null	null	-0.7693237
MTHFD1L	null	MTHFD1L	methylenetetrahydrofolate dehydrogenase (NADP+ dependent) 1-like	-0.76951087
USP20	null	USP20	ubiquitin specific peptidase 20	-0.7695826
GPR62	null	GPR62	G protein-coupled receptor 62	-0.7696175
CXORF41	null	CXORF41	chromosome X open reading frame 41	-0.7696191
C6ORF204	null	C6ORF204	chromosome 6 open reading frame 204	-0.76963675
UBE2V1 /// KUA-UEV	null	null	null	-0.7696747
KCNK13	null	KCNK13	potassium channel, subfamily K, member 13	-0.77014
TTLL6	null	TTLL6	tubulin tyrosine ligase-like family, member 6	-0.7701439
HIG2	null	HIG2	-	-0.77025354
LTF /// LOC643349	null	null	null	-0.7703354
NS3BP	null	NS3BP	-	-0.77038425
GPRC5D	null	GPRC5D	G protein-coupled receptor, family C, group 5, member D	-0.77041113
DIAPH3	null	DIAPH3	diaphanous homolog 3 (Drosophila)	-0.77054393
ATAD3C	null	ATAD3C	ATPase family, AAA domain containing 3C	-0.77078253
TAAR9	null	TAAR9	trace amine associated receptor 9	-0.77093935
TMEM63A	null	TMEM63A	transmembrane protein 63A	-0.7711572
C1ORF43	null	C1ORF43	chromosome 1 open reading frame 43	-0.77121264
BTNL8 /// LOC653117	null	null	null	-0.77149117
RP13-360B22.2 /// LO	null	null	null	-0.771792
VPRBP	null	VPRBP	Vpr (HIV-1) binding protein	-0.77185583
DDX27	null	DDX27	DEAD (Asp-Glu-Ala-Asp) box polypeptide 27	-0.7721643
PAX7	null	PAX7	paired box gene 7	-0.77234024
FLJ22655	null	FLJ22655	-	-0.7725187
FLJ21438	null	FLJ21438	-	-0.7725918
CCL19	null	CCL19	chemokine (C-C motif) ligand 19	-0.7726013
RBX1	null	RBX1	ring-box 1	-0.77272123
PGPEP1	null	PGPEP1	pyroglutamyl-peptidase I	-0.7727583
CTTN	null	CTTN	cortactin	-0.7728929
MSR1	null	MSR1	macrophage scavenger receptor 1	-0.772978
UMOD	null	UMOD	uromodulin (uromucoid, Tamm-Horsfall glycoprotein)	-0.77302283
C3ORF16	null	C3ORF16	chromosome 3 open reading frame 16	-0.7731168
RARSL	null	RARSL	arginyl-tRNA synthetase-like	-0.7731573
C7ORF34	null	C7ORF34	chromosome 7 open reading frame 34	-0.77323955
ADRA2C	null	ADRA2C	adrenergic, alpha-2C-, receptor	-0.7734168
CACNA1F	null	CACNA1F	calcium channel, voltage-dependent, alpha 1F subunit	-0.77341855
CDH15	null	CDH15	cadherin 15, M-cadherin (myotubule)	-0.77365834
COMT	null	COMT	catechol-O-methyltransferase	-0.7737071
LOC284570	null	LOC284570	-	-0.7741828
LOC650836	null	LOC650836	-	-0.7742339
TXNL2	null	TXNL2	thioredoxin-like 2	-0.7743617
EGFL9	null	EGFL9	EGF-like-domain, multiple 9	-0.7745005
SMYD1	null	SMYD1	SET and MYND domain containing 1	-0.7745958
SUGT1P /// SUGT1L1 /	null	null	null	-0.77460206
TIRAP	null	TIRAP	toll-interleukin 1 receptor (TIR) domain containing adaptor protein	-0.77470773
OR2J2	null	OR2J2	olfactory receptor, family 2, subfamily J, member 2	-0.7748149
LOC400236	null	LOC400236	-	-0.77486104
GGCX	null	GGCX	gamma-glutamyl carboxylase	-0.77494603
FLJ41170	null	FLJ41170	-	-0.7749731
SLA2	null	SLA2	Src-like-adaptor 2	-0.77498513
PHOX2A	null	PHOX2A	paired-like (aristaless) homeobox 2a	-0.77519363
CST11	null	CST11	cystatin 11	-0.77524626
LILRB2 /// LILRB3	null	null	null	-0.7753015
LOC402643	null	LOC402643	-	-0.77555513
FLJ20489	null	FLJ20489	-	-0.7757092
RTP3	null	RTP3	receptor transporter protein 3	-0.7758455
KCNH7	null	KCNH7	potassium voltage-gated channel, subfamily H (eag-related), member 7	-0.77590114
LOC400794	null	LOC400794	-	-0.77627885
TNFRSF10C	null	TNFRSF10C	tumor necrosis factor receptor superfamily, member 10c, decoy without an intracellular domain	-0.7764366
PAX1	null	PAX1	paired box gene 1	-0.7765279
TCEAL2	null	TCEAL2	transcription elongation factor A (SII)-like 2	-0.7765387
MAN2B2	null	MAN2B2	mannosidase, alpha, class 2B, member 2	-0.7768801
VPS37D	null	VPS37D	vacuolar protein sorting 37 homolog D (S. cerevisiae)	-0.7769469
GPR22	null	GPR22	G protein-coupled receptor 22	-0.7771329
AAAS	null	AAAS	achalasia, adrenocortical insufficiency, alacrimia (Allgrove, triple-A)	-0.77723545
ZNF17	null	ZNF17	zinc finger protein 17	-0.7774119
FLJ36070	null	FLJ36070	-	-0.7774261
PGA5 /// LOC643834 /	null	null	null	-0.77757305
UNC13A	null	UNC13A	unc-13 homolog A (C. elegans)	-0.7778199
LOC284998	null	LOC284998	-	-0.7778276
C6ORF118	null	C6ORF118	chromosome 6 open reading frame 118	-0.77794546
LOC51255	null	LOC51255	-	-0.7787257
MAP2K1	null	MAP2K1	mitogen-activated protein kinase kinase 1	-0.7790281
GRPR	null	GRPR	gastrin-releasing peptide receptor	-0.77932805
C20ORF133	null	C20ORF133	chromosome 20 open reading frame 133	-0.7794486
IL27	null	IL27	interleukin 27	-0.7795068
SARDH	null	SARDH	sarcosine dehydrogenase	-0.77965903
C9ORF50	null	C9ORF50	chromosome 9 open reading frame 50	-0.7797281
MRPL40	null	MRPL40	mitochondrial ribosomal protein L40	-0.7798768
FLJ30934	null	FLJ30934	-	-0.78012216
VPS45A	null	VPS45A	vacuolar protein sorting 45A (yeast)	-0.78025013
MRPL54	null	MRPL54	mitochondrial ribosomal protein L54	-0.78045005
BRE	null	BRE	brain and reproductive organ-expressed (TNFRSF1A modulator)	-0.78050977
GNLY	null	GNLY	granulysin	-0.7805403
FUT6	null	FUT6	fucosyltransferase 6 (alpha (1,3) fucosyltransferase)	-0.7805915
ZNF624	null	ZNF624	zinc finger protein 624	-0.7808014
KRTCAP2	null	KRTCAP2	keratinocyte associated protein 2	-0.7808289
RAB4A	null	RAB4A	RAB4A, member RAS oncogene family	-0.7809914
ERICH1	null	ERICH1	glutamate-rich 1	-0.781004
SLC35A3	null	SLC35A3	solute carrier family 35 (UDP-N-acetylglucosamine (UDP-GlcNAc) transporter), member A3	-0.78105706
DDX3Y	null	DDX3Y	DEAD (Asp-Glu-Ala-Asp) box polypeptide 3, Y-linked	-0.7811823
CALML6	null	CALML6	calmodulin-like 6	-0.7812731
CLPB	null	CLPB	ClpB caseinolytic peptidase B homolog (E. coli)	-0.78152996
SLITRK1	null	SLITRK1	SLIT and NTRK-like family, member 1	-0.7815958
ISOC1	null	ISOC1	isochorismatase domain containing 1	-0.78176785
CSAD	null	CSAD	cysteine sulfinic acid decarboxylase	-0.7819121
SPRYD3	null	SPRYD3	SPRY domain containing 3	-0.78196687
EBF3	null	EBF3	early B-cell factor 3	-0.7821036
LYPLA2	null	LYPLA2	lysophospholipase II	-0.78218156
LRRC4B	null	LRRC4B	leucine rich repeat containing 4B	-0.7822969
LOC644135	null	LOC644135	-	-0.7827126
LOC388335	null	LOC388335	-	-0.78282976
ARFRP1	null	ARFRP1	ADP-ribosylation factor related protein 1	-0.7829198
NRBP1	null	NRBP1	nuclear receptor binding protein 1	-0.7830896
FXYD7	null	FXYD7	FXYD domain containing ion transport regulator 7	-0.78323066
MRPL48	null	MRPL48	mitochondrial ribosomal protein L48	-0.7833171
TSPAN15	null	TSPAN15	tetraspanin 15	-0.783345
C14ORF109	null	C14ORF109	chromosome 14 open reading frame 109	-0.78356606
KCTD6	null	KCTD6	potassium channel tetramerisation domain containing 6	-0.7839912
PDE2A	null	PDE2A	phosphodiesterase 2A, cGMP-stimulated	-0.7839969
COL9A1	null	COL9A1	collagen, type IX, alpha 1	-0.784249
APOL5	null	APOL5	apolipoprotein L, 5	-0.7842596
LOC340178	null	LOC340178	-	-0.78443885
PRKCG	null	PRKCG	protein kinase C, gamma	-0.7845943
C20ORF85	null	C20ORF85	chromosome 20 open reading frame 85	-0.78478026
ATP5D	null	ATP5D	ATP synthase, H+ transporting, mitochondrial F1 complex, delta subunit	-0.784792
IMMP1L	null	IMMP1L	IMP1 inner mitochondrial membrane peptidase-like (S. cerevisiae)	-0.7847935
KIAA1787	null	KIAA1787	-	-0.78506494
HTR1E	null	HTR1E	5-hydroxytryptamine (serotonin) receptor 1E	-0.78520733
RBBP5	null	RBBP5	retinoblastoma binding protein 5	-0.78536093
RAB3D	null	RAB3D	RAB3D, member RAS oncogene family	-0.7854136
GADL1	null	GADL1	glutamate decarboxylase-like 1	-0.78549695
MAP2K5	null	MAP2K5	mitogen-activated protein kinase kinase 5	-0.7856692
CYP11B2	null	CYP11B2	cytochrome P450, family 11, subfamily B, polypeptide 2	-0.78588724
AMDHD2	null	AMDHD2	amidohydrolase domain containing 2	-0.78601605
LOC646870	null	LOC646870	-	-0.78608465
STEAP3	null	STEAP3	STEAP family member 3	-0.78609776
SAMD10	null	SAMD10	sterile alpha motif domain containing 10	-0.78610915
LOC151174	null	LOC151174	-	-0.7862824
WDR71	null	WDR71	WD repeat domain 71	-0.7867747
GTF2H2	null	GTF2H2	general transcription factor IIH, polypeptide 2, 44kDa	-0.7869464
LOC400924	null	LOC400924	-	-0.78706586
DKFZP434F142	null	DKFZP434F142	-	-0.7872432
OLFM3	null	OLFM3	olfactomedin 3	-0.78737026
TFE3	null	TFE3	transcription factor binding to IGHM enhancer 3	-0.787375
ZP4	null	ZP4	zona pellucida glycoprotein 4	-0.78756964
ZNF446	null	ZNF446	zinc finger protein 446	-0.78763676
CYP2S1	null	CYP2S1	cytochrome P450, family 2, subfamily S, polypeptide 1	-0.7878113
RNF151	null	RNF151	ring finger protein 151	-0.78783894
C7ORF33	null	C7ORF33	chromosome 7 open reading frame 33	-0.7879761
SLC37A4	null	SLC37A4	solute carrier family 37 (glycerol-6-phosphate transporter), member 4	-0.78809315
C19ORF36	null	C19ORF36	chromosome 19 open reading frame 36	-0.7881959
NOLC1	null	NOLC1	nucleolar and coiled-body phosphoprotein 1	-0.78840065
HLCS	null	HLCS	holocarboxylase synthetase (biotin-(proprionyl-Coenzyme A-carboxylase (ATP-hydrolysing)) ligase)	-0.7887919
FLJ26086	null	FLJ26086	-	-0.78895575
MGC33212	null	MGC33212	-	-0.78900886
TOR3A	null	TOR3A	torsin family 3, member A	-0.78908896
HDAC7A	null	HDAC7A	histone deacetylase 7A	-0.7891731
C10ORF85	null	C10ORF85	chromosome 10 open reading frame 85	-0.7892668
ALOX12	null	ALOX12	arachidonate 12-lipoxygenase	-0.78948355
LOC285711	null	null	null	-0.7899684
TCEA1	null	TCEA1	transcription elongation factor A (SII), 1	-0.7903835
PAQR8	null	PAQR8	progestin and adipoQ receptor family member VIII	-0.7903963
LOC642864	null	LOC642864	-	-0.7904312
CACNA1B	null	CACNA1B	calcium channel, voltage-dependent, L type, alpha 1B subunit	-0.7906778
SCT	null	SCT	secretin	-0.79081315
RFXANK	null	RFXANK	regulatory factor X-associated ankyrin-containing protein	-0.79085374
APCDD1L	null	APCDD1L	adenomatosis polyposis coli down-regulated 1-like	-0.7908626
NEB	null	NEB	nebulin	-0.7908893
CACNG2	null	CACNG2	calcium channel, voltage-dependent, gamma subunit 2	-0.7912107
B4GALT7	null	B4GALT7	xylosylprotein beta 1,4-galactosyltransferase, polypeptide 7 (galactosyltransferase I)	-0.7913321
FLJ39653	null	FLJ39653	-	-0.7914279
SPHAR	null	SPHAR	-	-0.79156315
SNX13	null	SNX13	sorting nexin 13	-0.7916109
C12ORF33	null	C12ORF33	chromosome 12 open reading frame 33	-0.7918553
CHIT1	null	CHIT1	chitinase 1 (chitotriosidase)	-0.79204786
C6ORF21	null	C6ORF21	chromosome 6 open reading frame 21	-0.7921299
IGF2AS	null	IGF2AS	insulin-like growth factor 2 antisense	-0.792382
CTDP1	null	CTDP1	CTD (carboxy-terminal domain, RNA polymerase II, polypeptide A) phosphatase, subunit 1	-0.7924957
TFDP3	null	TFDP3	transcription factor Dp family, member 3	-0.7926858
C1ORF135	null	C1ORF135	chromosome 1 open reading frame 135	-0.7927429
SPCS3	null	SPCS3	signal peptidase complex subunit 3 homolog (S. cerevisiae)	-0.7928997
ZBTB40	null	ZBTB40	zinc finger and BTB domain containing 40	-0.7930045
FLJ39531	null	FLJ39531	-	-0.7934109
TYROBP	null	TYROBP	TYRO protein tyrosine kinase binding protein	-0.79369974
MCAT	null	MCAT	malonyl CoA:ACP acyltransferase (mitochondrial)	-0.7937646
LOC283901	null	LOC283901	-	-0.79394054
DNAH10	null	DNAH10	dynein, axonemal, heavy chain 10	-0.79450756
LOC161931	null	LOC161931	-	-0.7945463
KREMEN1	null	KREMEN1	kringle containing transmembrane protein 1	-0.7948871
MAPKBP1	null	MAPKBP1	mitogen activated protein kinase binding protein 1	-0.79490685
FGD6	null	FGD6	FYVE, RhoGEF and PH domain containing 6	-0.7949175
PDE7B	null	PDE7B	phosphodiesterase 7B	-0.7951327
IL1F5	null	IL1F5	interleukin 1 family, member 5 (delta)	-0.7951944
INE1	null	INE1	inactivation escape 1	-0.79552627
ARFGAP1	null	ARFGAP1	ADP-ribosylation factor GTPase activating protein 1	-0.7956393
GPR26	null	GPR26	G protein-coupled receptor 26	-0.7958477
LOC202460	null	LOC202460	-	-0.7958939
MGC16275	null	MGC16275	-	-0.7958951
WIT1	null	WIT1	Wilms tumor upstream neighbor 1	-0.7959491
PNLIP	null	PNLIP	pancreatic lipase	-0.7961436
FLJ21986	null	FLJ21986	-	-0.79620874
RPA4	null	RPA4	replication protein A4, 34kDa	-0.7963283
XCL1 /// XCL2	null	null	null	-0.7963308
TRPV3	null	TRPV3	transient receptor potential cation channel, subfamily V, member 3	-0.7964072
LRSAM1	null	LRSAM1	leucine rich repeat and sterile alpha motif containing 1	-0.79644626
DEFB121	null	DEFB121	defensin, beta 121	-0.79661363
OPN3	null	OPN3	opsin 3 (encephalopsin, panopsin)	-0.7967948
PUNC	null	PUNC	putative neuronal cell adhesion molecule	-0.79693955
LOC440509	null	null	null	-0.7971251
OSTF1	null	OSTF1	osteoclast stimulating factor 1	-0.79721177
EDG2 /// LOC644923	null	null	null	-0.79724395
ACD	null	ACD	adrenocortical dysplasia homolog (mouse)	-0.7972837
RPL24	null	RPL24	ribosomal protein L24	-0.7972936
LOC645321	null	LOC645321	-	-0.7974504
LOC399884	null	LOC399884	-	-0.7975385
LOC441052	null	LOC441052	-	-0.79865885
SFRP2	null	SFRP2	secreted frizzled-related protein 2	-0.79866153
WNT7A	null	WNT7A	wingless-type MMTV integration site family, member 7A	-0.7993177
DGCR12	null	DGCR12	DiGeorge syndrome critical region gene 12	-0.7993983
LOC650802	null	LOC650802	-	-0.79957795
ITGA9	null	ITGA9	integrin, alpha 9	-0.7996858
LOC154872	null	LOC154872	-	-0.7999359
MGC35295	null	MGC35295	-	-0.7999688
KCNE1	null	KCNE1	potassium voltage-gated channel, Isk-related family, member 1	-0.7999942
PIWIL4	null	PIWIL4	piwi-like 4 (Drosophila)	-0.8000576
ALKBH2	null	ALKBH2	alkB, alkylation repair homolog 2 (E. coli)	-0.80010414
MGC34800	null	MGC34800	-	-0.80028504
LHFPL2	null	LHFPL2	lipoma HMGIC fusion partner-like 2	-0.80041456
ANKRD18A	null	ANKRD18A	ankyrin repeat domain 18A	-0.80054677
MGAT4A	null	MGAT4A	mannosyl (alpha-1,3-)-glycoprotein beta-1,4-N-acetylglucosaminyltransferase, isozyme A	-0.8006946
LOC643234	null	null	null	-0.80071837
TRAPPC2L	null	TRAPPC2L	trafficking protein particle complex 2-like	-0.8008926
ITPR1	null	ITPR1	inositol 1,4,5-triphosphate receptor, type 1	-0.80090684
C9ORF77	null	C9ORF77	chromosome 9 open reading frame 77	-0.80108947
SS18L2	null	SS18L2	synovial sarcoma translocation gene on chromosome 18-like 2	-0.8011573
PTK9L	null	PTK9L	PTK9L protein tyrosine kinase 9-like (A6-related protein)	-0.80116713
C11ORF45	null	C11ORF45	chromosome 11 open reading frame 45	-0.8014977
DEFB105A	null	DEFB105A	defensin, beta 105A	-0.8016581
INPP4B	null	INPP4B	inositol polyphosphate-4-phosphatase, type II, 105kDa	-0.80171293
CLPP	null	CLPP	ClpP caseinolytic peptidase, ATP-dependent, proteolytic subunit homolog (E. coli)	-0.80172354
KCNH3	null	KCNH3	potassium voltage-gated channel, subfamily H (eag-related), member 3	-0.8018147
FCER2	null	FCER2	Fc fragment of IgE, low affinity II, receptor for (CD23)	-0.80188507
C6ORF25	null	C6ORF25	chromosome 6 open reading frame 25	-0.8019577
CSF1R	null	CSF1R	colony stimulating factor 1 receptor, formerly McDonough feline sarcoma viral (v-fms) oncogene homolog	-0.8020135
SLC3A1	null	SLC3A1	1	-0.80230314
KRT27	null	KRT27	keratin 27	-0.80241585
GOLGA2LY1 /// GOLGA2	null	null	null	-0.8024807
CSE1L	null	CSE1L	CSE1 chromosome segregation 1-like (yeast)	-0.8025029
FXYD4	null	FXYD4	FXYD domain containing ion transport regulator 4	-0.8027104
SNX14	null	SNX14	sorting nexin 14	-0.80281174
LOC127406	null	LOC127406	-	-0.80284786
FLJ40852	null	FLJ40852	-	-0.8032318
MGC99813	null	MGC99813	-	-0.803455
RAB11FIP2	null	RAB11FIP2	RAB11 family interacting protein 2 (class I)	-0.80367166
GLIPR1L1	null	GLIPR1L1	GLI pathogenesis-related 1 like 1	-0.8037411
SYT8	null	SYT8	synaptotagmin VIII	-0.8037416
LOC284825	null	LOC284825	-	-0.8039324
NPCDR1	null	NPCDR1	nasopharyngeal carcinoma, down-regulated 1	-0.8040495
ZNF623	null	ZNF623	zinc finger protein 623	-0.8041932
SSTR5	null	SSTR5	somatostatin receptor 5	-0.80439585
LGR6	null	LGR6	leucine-rich repeat-containing G protein-coupled receptor 6	-0.80442667
ANKS4B	null	ANKS4B	ankyrin repeat and sterile alpha motif domain containing 4B	-0.80469257
C10ORF90	null	C10ORF90	chromosome 10 open reading frame 90	-0.80473286
LOC285928	null	LOC285928	-	-0.80481195
PRSS15	null	PRSS15	protease, serine, 15	-0.8048439
LOC348180	null	LOC348180	-	-0.80495477
DDI2	null	DDI2	DDI1, DNA-damage inducible 1, homolog 2 (S. cerevisiae)	-0.80523413
TESK1	null	TESK1	testis-specific kinase 1	-0.80528986
ZNF366	null	ZNF366	zinc finger protein 366	-0.8054175
FKBP8	null	FKBP8	FK506 binding protein 8, 38kDa	-0.8056649
ADCY4	null	ADCY4	adenylate cyclase 4	-0.80584645
PLP1	null	PLP1	proteolipid protein 1 (Pelizaeus-Merzbacher disease, spastic paraplegia 2, uncomplicated)	-0.80599225
KRTAP4-14 /// LOC653	null	null	null	-0.8060506
USP26	null	USP26	ubiquitin specific peptidase 26	-0.80605096
LRCH4	null	LRCH4	leucine-rich repeats and calponin homology (CH) domain containing 4	-0.80614585
EPRS	null	EPRS	glutamyl-prolyl-tRNA synthetase	-0.8064224
SLC8A3	null	SLC8A3	solute carrier family 8 (sodium-calcium exchanger), member 3	-0.8065278
EIF2B4	null	EIF2B4	eukaryotic translation initiation factor 2B, subunit 4 delta, 67kDa	-0.80658066
CXORF39	null	CXORF39	chromosome X open reading frame 39	-0.8066742
LRRC19	null	LRRC19	leucine rich repeat containing 19	-0.8068211
PDE1B	null	PDE1B	phosphodiesterase 1B, calmodulin-dependent	-0.8069304
CBLN1	null	CBLN1	cerebellin 1 precursor	-0.80702645
NDUFB7	null	NDUFB7	NADH dehydrogenase (ubiquinone) 1 beta subcomplex, 7, 18kDa	-0.80707014
CARD11	null	CARD11	caspase recruitment domain family, member 11	-0.8070933
LOC92017 /// LOC6537	null	null	null	-0.80748177
LOC389458	null	LOC389458	-	-0.8075299
GZMA	null	GZMA	granzyme A (granzyme 1, cytotoxic T-lymphocyte-associated serine esterase 3)	-0.8078691
IL8	null	IL8	interleukin 8	-0.80801475
CDR2L	null	CDR2L	cerebellar degeneration-related protein 2-like	-0.8080738
TPD52L3	null	TPD52L3	tumor protein D52-like 3	-0.8082914
IL1RL1	null	IL1RL1	interleukin 1 receptor-like 1	-0.8083549
RNF167	null	RNF167	ring finger protein 167	-0.80852246
ICA1	null	ICA1	islet cell autoantigen 1, 69kDa	-0.8086135
C10ORF40	null	C10ORF40	chromosome 10 open reading frame 40	-0.8087545
CES2	null	CES2	carboxylesterase 2 (intestine, liver)	-0.80891055
PGEA1	null	PGEA1	PKD2 interactor, golgi and endoplasmic reticulum associated 1	-0.8092872
GBF1	null	GBF1	golgi-specific brefeldin A resistance factor 1	-0.80928737
HRES1	null	HRES1	HTLV-1 related endogenous sequence	-0.809408
PLUNC	null	PLUNC	palate, lung and nasal epithelium carcinoma associated	-0.8096802
MYSM1	null	MYSM1	myb-like, SWIRM and MPN domains 1	-0.80968606
C10ORF86	null	C10ORF86	chromosome 10 open reading frame 86	-0.8099212
PIP5K1B	null	PIP5K1B	phosphatidylinositol-4-phosphate 5-kinase, type I, beta	-0.81013554
UNC93A	null	UNC93A	unc-93 homolog A (C. elegans)	-0.8101504
C14ORF92	null	C14ORF92	chromosome 14 open reading frame 92	-0.81017625
SLIT1	null	SLIT1	slit homolog 1 (Drosophila)	-0.8103751
RUNDC2A	null	RUNDC2A	RUN domain containing 2A	-0.81040955
MGC45491	null	MGC45491	-	-0.81043047
MGC45922	null	MGC45922	-	-0.8104351
TRIM35	null	TRIM35	tripartite motif-containing 35	-0.81055176
EMX1	null	EMX1	empty spiracles homolog 1 (Drosophila)	-0.81095207
SLC22A6	null	SLC22A6	solute carrier family 22 (organic anion transporter), member 6	-0.81113625
IL4R	null	IL4R	interleukin 4 receptor	-0.8111994
ARHGEF16	null	ARHGEF16	Rho guanine exchange factor (GEF) 16	-0.8115606
TG	null	TG	thyroglobulin	-0.81158584
DOK2	null	DOK2	docking protein 2, 56kDa	-0.8118282
LOC440981	null	LOC440981	-	-0.8121334
ZSWIM4	null	ZSWIM4	zinc finger, SWIM-type containing 4	-0.81250125
TMEM4	null	TMEM4	transmembrane protein 4	-0.81275165
C6ORF61	null	C6ORF61	chromosome 6 open reading frame 61	-0.8127719
C14ORF93	null	C14ORF93	chromosome 14 open reading frame 93	-0.81292
CNNM2	null	CNNM2	cyclin M2	-0.81339407
ADMR	null	ADMR	adrenomedullin receptor	-0.8135273
LOC400642	null	LOC400642	-	-0.8139591
TSP50	null	TSP50	-	-0.81409127
SDC1	null	SDC1	syndecan 1	-0.8143151
NPAS4	null	NPAS4	neuronal PAS domain protein 4	-0.8144199
TBX4	null	TBX4	T-box 4	-0.8144575
ATG4D	null	ATG4D	ATG4 autophagy related 4 homolog D (S. cerevisiae)	-0.81450194
AMFR	null	AMFR	autocrine motility factor receptor	-0.8145718
ATOH1	null	ATOH1	atonal homolog 1 (Drosophila)	-0.8147084
GRAMD1C	null	GRAMD1C	GRAM domain containing 1C	-0.8147719
GUK1	null	GUK1	guanylate kinase 1	-0.8149463
BTBD8	null	BTBD8	BTB (POZ) domain containing 8	-0.81529766
SSPO	null	SSPO	SCO-spondin homolog (Bos taurus)	-0.81539494
DGCR10	null	DGCR10	DiGeorge syndrome critical region gene 10	-0.815586
IGL@	null	IGL@	immunoglobulin lambda locus	-0.8161679
PSORS1C2	null	PSORS1C2	psoriasis susceptibility 1 candidate 2	-0.816255
UROC1	null	UROC1	urocanase domain containing 1	-0.8164079
CRYBA4	null	CRYBA4	crystallin, beta A4	-0.8164429
