NAME	DESCRIPTION	GENE_SYMBOL	GENE_TITLE	SCORE
HSDL2	null	HSDL2	hydroxysteroid dehydrogenase like 2	-3.426571
CCDC68	null	CCDC68	coiled-coil domain containing 68	-3.4316533
LOC654433	null	LOC654433	-	-3.4322305
ANP32E	null	ANP32E	acidic (leucine-rich) nuclear phosphoprotein 32 family, member E	-3.4389784
AGPAT7	null	AGPAT7	1-acylglycerol-3-phosphate O-acyltransferase 7 (lysophosphatidic acid acyltransferase, eta)	-3.4416265
UCHL1	null	UCHL1	ubiquitin carboxyl-terminal esterase L1 (ubiquitin thiolesterase)	-3.4426339
RTP4	null	RTP4	receptor transporter protein 4	-3.447514
MYLK	null	MYLK	myosin, light chain kinase	-3.4490461
TUBB2B	null	TUBB2B	tubulin, beta 2B	-3.449836
PRKCA	null	PRKCA	protein kinase C, alpha	-3.4545834
EREG	null	EREG	epiregulin	-3.4625168
LOC402617	null	null	null	-3.4627538
FIBCD1	null	FIBCD1	fibrinogen C domain containing 1	-3.4645693
BAG3	null	BAG3	BCL2-associated athanogene 3	-3.4675055
C11ORF70	null	C11ORF70	chromosome 11 open reading frame 70	-3.468479
C16ORF48	null	C16ORF48	chromosome 16 open reading frame 48	-3.4703367
CCDC46	null	CCDC46	coiled-coil domain containing 46	-3.4747484
GCLM	null	GCLM	glutamate-cysteine ligase, modifier subunit	-3.4764225
PGM1	null	PGM1	phosphoglucomutase 1	-3.4774766
GIMAP2	null	GIMAP2	GTPase, IMAP family member 2	-3.4791224
MICAL-L1	null	MICAL-L1	-	-3.4791632
MTHFD1L	null	MTHFD1L	methylenetetrahydrofolate dehydrogenase (NADP+ dependent) 1-like	-3.4792683
SLC6A15	null	SLC6A15	solute carrier family 6, member 15	-3.4865222
GALNT14	null	GALNT14	UDP-N-acetyl-alpha-D-galactosamine:polypeptide N-acetylgalactosaminyltransferase 14 (GalNAc-T14)	-3.4889061
MNS1	null	MNS1	meiosis-specific nuclear structural 1	-3.4890351
TRIM7	null	TRIM7	tripartite motif-containing 7	-3.4911604
C1ORF51	null	C1ORF51	chromosome 1 open reading frame 51	-3.4927242
ARMCX3	null	ARMCX3	armadillo repeat containing, X-linked 3	-3.493685
GPR137C	null	GPR137C	G protein-coupled receptor 137C	-3.4982078
LRRC31	null	LRRC31	leucine rich repeat containing 31	-3.5019045
FAM101B	null	FAM101B	family with sequence similarity 101, member B	-3.5036356
SOSTDC1	null	SOSTDC1	sclerostin domain containing 1	-3.508059
ST8SIA1	null	ST8SIA1	ST8 alpha-N-acetyl-neuraminide alpha-2,8-sialyltransferase 1	-3.5124044
C11ORF75	null	C11ORF75	chromosome 11 open reading frame 75	-3.513928
LOC51334	null	null	null	-3.5197453
KIAA0746	null	KIAA0746	-	-3.5205202
MGC14376	null	MGC14376	-	-3.5207078
ETV5	null	ETV5	ets variant gene 5 (ets-related molecule)	-3.5317006
IFIT3	null	IFIT3	interferon-induced protein with tetratricopeptide repeats 3	-3.53609
KLK8	null	KLK8	kallikrein 8 (neuropsin/ovasin)	-3.5362105
OBFC2A	null	OBFC2A	oligonucleotide/oligosaccharide-binding fold containing 2A	-3.5378802
JMJD2C	null	JMJD2C	jumonji domain containing 2C	-3.5424345
LOC387882	null	LOC387882	-	-3.5512652
CCL2	null	CCL2	chemokine (C-C motif) ligand 2	-3.5522912
KDELC1	null	KDELC1	KDEL (Lys-Asp-Glu-Leu) containing 1	-3.5548537
SLC45A3	null	SLC45A3	solute carrier family 45, member 3	-3.558873
ABCB10	null	ABCB10	ATP-binding cassette, sub-family B (MDR/TAP), member 10	-3.568443
OSMR	null	OSMR	oncostatin M receptor	-3.5693605
LOC646903	null	LOC646903	-	-3.5696144
TIMP3	null	TIMP3	TIMP metallopeptidase inhibitor 3 (Sorsby fundus dystrophy, pseudoinflammatory)	-3.5700943
FAM83D	null	FAM83D	family with sequence similarity 83, member D	-3.573033
FLJ40432	null	FLJ40432	-	-3.5746248
BCHE	null	BCHE	butyrylcholinesterase	-3.5754561
HS2ST1	null	HS2ST1	heparan sulfate 2-O-sulfotransferase 1	-3.5803053
ID3	null	ID3	inhibitor of DNA binding 3, dominant negative helix-loop-helix protein	-3.5824733
SCEL	null	SCEL	sciellin	-3.5893626
SIPA1	null	SIPA1	signal-induced proliferation-associated gene 1	-3.592387
THBS1	null	THBS1	thrombospondin 1	-3.601015
BLCAP	null	BLCAP	bladder cancer associated protein	-3.6070576
DPYSL2	null	DPYSL2	dihydropyrimidinase-like 2	-3.607434
DOCK2	null	DOCK2	dedicator of cytokinesis 2	-3.6081107
PXK	null	PXK	PX domain containing serine/threonine kinase	-3.6081305
SLC41A1	null	SLC41A1	solute carrier family 41, member 1	-3.6099875
F8	null	F8	coagulation factor VIII, procoagulant component (hemophilia A)	-3.6114912
ARHGAP11A	null	ARHGAP11A	Rho GTPase activating protein 11A	-3.6121752
ZP3 /// POMZP3	null	null	null	-3.613858
STK10	null	STK10	serine/threonine kinase 10	-3.614272
ST6GALNAC4	null	ST6GALNAC4	ST6 (alpha-N-acetyl-neuraminyl-2,3-beta-galactosyl-1,3)-N-acetylgalactosaminide alpha-2,6-sialyltransferase 4	-3.6165829
KIAA1804	null	KIAA1804	-	-3.6195188
EPB41L3	null	EPB41L3	erythrocyte membrane protein band 4.1-like 3	-3.620237
KCNK2	null	KCNK2	potassium channel, subfamily K, member 2	-3.620261
EID3	null	EID3	-	-3.6207273
C4ORF24	null	C4ORF24	chromosome 4 open reading frame 24	-3.6218908
CFH /// CFHR1	null	null	null	-3.6220906
MICA /// MICB	null	null	null	-3.6224813
C1ORF97	null	C1ORF97	chromosome 1 open reading frame 97	-3.6263347
IER3	null	IER3	immediate early response 3	-3.6279263
TCAG7.981	null	null	null	-3.6304646
NFKBIZ	null	NFKBIZ	nuclear factor of kappa light polypeptide gene enhancer in B-cells inhibitor, zeta	-3.6311064
LOC283027	null	LOC283027	-	-3.6371605
PALM2	null	PALM2	paralemmin 2	-3.6381404
CP	null	CP	ceruloplasmin (ferroxidase)	-3.6383264
C10ORF125	null	C10ORF125	chromosome 10 open reading frame 125	-3.6391675
MMP1	null	MMP1	matrix metallopeptidase 1 (interstitial collagenase)	-3.6404889
LOC440928	null	null	null	-3.64245
EGLN1	null	EGLN1	egl nine homolog 1 (C. elegans)	-3.6427596
MEF2B	null	MEF2B	MADS box transcription enhancer factor 2, polypeptide B (myocyte enhancer factor 2B)	-3.6509185
SEC14L1	null	SEC14L1	SEC14-like 1 (S. cerevisiae)	-3.6528993
FLJ37034	null	FLJ37034	-	-3.6536996
TRIP10	null	TRIP10	thyroid hormone receptor interactor 10	-3.6549857
RP11-535K18.3	null	RP11-535K18.3	-	-3.6590328
LOC440338	null	LOC440338	-	-3.667907
NAV1	null	NAV1	neuron navigator 1	-3.6769729
CALB2	null	CALB2	calbindin 2, 29kDa (calretinin)	-3.678714
CCDC39	null	CCDC39	coiled-coil domain containing 39	-3.6796699
SERPINA3	null	SERPINA3	serpin peptidase inhibitor, clade A (alpha-1 antiproteinase, antitrypsin), member 3	-3.6835508
SGCB	null	SGCB	sarcoglycan, beta (43kDa dystrophin-associated glycoprotein)	-3.6845777
CITED2	null	CITED2	Cbp/p300-interacting transactivator, with Glu/Asp-rich carboxy-terminal domain, 2	-3.6910224
KLHDC8B	null	KLHDC8B	kelch domain containing 8B	-3.691577
CFD	null	CFD	complement factor D (adipsin)	-3.6920917
C20ORF77	null	C20ORF77	chromosome 20 open reading frame 77	-3.6926742
MAP9	null	MAP9	microtubule-associated protein 9	-3.6986299
LOC51152	null	LOC51152	-	-3.703189
PCDH7	null	PCDH7	BH-protocadherin (brain-heart)	-3.706049
HTRA1	null	HTRA1	HtrA serine peptidase 1	-3.7068408
C10ORF38	null	C10ORF38	chromosome 10 open reading frame 38	-3.7169158
NRTN	null	NRTN	neurturin	-3.7266445
ZNF365	null	ZNF365	zinc finger protein 365	-3.7266479
COL9A3	null	COL9A3	collagen, type IX, alpha 3	-3.728737
SLPI	null	SLPI	secretory leukocyte peptidase inhibitor	-3.7324147
ARNTL2	null	ARNTL2	aryl hydrocarbon receptor nuclear translocator-like 2	-3.7389388
DLEU2 /// DLEU2L	null	null	null	-3.7534537
RHBDL2	null	RHBDL2	rhomboid, veinlet-like 2 (Drosophila)	-3.753931
MAP3K5	null	MAP3K5	mitogen-activated protein kinase kinase kinase 5	-3.7540448
CASP1	null	CASP1	caspase 1, apoptosis-related cysteine peptidase (interleukin 1, beta, convertase)	-3.7619135
WDR54	null	WDR54	WD repeat domain 54	-3.7631006
G0S2	null	G0S2	G0/G1switch 2	-3.7655456
LOC440416	null	LOC440416	-	-3.7672002
PPARA	null	PPARA	peroxisome proliferative activated receptor, alpha	-3.770669
BACE2	null	BACE2	beta-site APP-cleaving enzyme 2	-3.7711053
TSPAN3	null	TSPAN3	tetraspanin 3	-3.7714872
TRIM4	null	TRIM4	tripartite motif-containing 4	-3.771704
RAB23	null	RAB23	RAB23, member RAS oncogene family	-3.7806437
IFIT2	null	IFIT2	interferon-induced protein with tetratricopeptide repeats 2	-3.7881243
TMEM166	null	TMEM166	transmembrane protein 166	-3.7919624
HLA-A	null	HLA-A	major histocompatibility complex, class I, A	-3.792423
LOC283070	null	LOC283070	-	-3.7957253
MUC15	null	MUC15	mucin 15, cell surface associated	-3.7966347
DHRS3	null	DHRS3	dehydrogenase/reductase (SDR family) member 3	-3.7968068
IFT74	null	IFT74	intraflagellar transport 74 homolog (Chlamydomonas)	-3.8009338
GPRC5A	null	GPRC5A	G protein-coupled receptor, family C, group 5, member A	-3.80854
SERPINE1	null	SERPINE1	serpin peptidase inhibitor, clade E (nexin, plasminogen activator inhibitor type 1), member 1	-3.8101773
MYL9	null	MYL9	myosin, light chain 9, regulatory	-3.8105931
NT5E	null	NT5E	5'-nucleotidase, ecto (CD73)	-3.8149908
SERPINB7	null	SERPINB7	serpin peptidase inhibitor, clade B (ovalbumin), member 7	-3.8188372
PLOD2	null	PLOD2	procollagen-lysine, 2-oxoglutarate 5-dioxygenase 2	-3.8203862
ELF4	null	ELF4	E74-like factor 4 (ets domain transcription factor)	-3.8208163
C10ORF30	null	C10ORF30	chromosome 10 open reading frame 30	-3.8210301
EYA2	null	EYA2	eyes absent homolog 2 (Drosophila)	-3.8242223
EFHA2	null	EFHA2	EF-hand domain family, member A2	-3.8331566
RP11-393H10.2	null	RP11-393H10.2	-	-3.8335755
LOC93343	null	null	null	-3.8336377
C3 /// LOC653879	null	null	null	-3.842174
CHST11	null	CHST11	carbohydrate (chondroitin 4) sulfotransferase 11	-3.8426719
ZNF516	null	ZNF516	zinc finger protein 516	-3.8437345
EHBP1L1	null	EHBP1L1	EH domain binding protein 1-like 1	-3.8443983
CD97	null	CD97	CD97 molecule	-3.844661
SACS	null	SACS	spastic ataxia of Charlevoix-Saguenay (sacsin)	-3.8462758
PDZD8	null	PDZD8	PDZ domain containing 8	-3.84628
LOC389831	null	LOC389831	-	-3.8628564
DUSP5	null	DUSP5	dual specificity phosphatase 5	-3.8672698
NFIX	null	NFIX	nuclear factor I/X (CCAAT-binding transcription factor)	-3.8675454
FLJ16008	null	FLJ16008	-	-3.8678017
SLC44A3	null	SLC44A3	solute carrier family 44, member 3	-3.86805
DSC3	null	DSC3	desmocollin 3	-3.874344
SRPX2	null	SRPX2	sushi-repeat-containing protein, X-linked 2	-3.8829193
SLC22A4	null	SLC22A4	solute carrier family 22 (organic cation transporter), member 4	-3.8862784
GBE1	null	GBE1	glucan (1,4-alpha-), branching enzyme 1 (glycogen branching enzyme, Andersen disease, glycogen storage disease type IV)	-3.8873413
LAMA3	null	LAMA3	laminin, alpha 3	-3.8877525
MICA	null	MICA	MHC class I polypeptide-related sequence A	-3.8884857
SOAT1	null	SOAT1	sterol O-acyltransferase (acyl-Coenzyme A: cholesterol acyltransferase) 1	-3.8919659
PROM1	null	PROM1	prominin 1	-3.8921788
ZNF285	null	ZNF285	zinc finger protein 285	-3.8940198
CD55	null	CD55	CD55 molecule, decay accelerating factor for complement (Cromer blood group)	-3.8969734
MAML2	null	MAML2	mastermind-like 2 (Drosophila)	-3.8973367
NID2	null	NID2	nidogen 2 (osteonidogen)	-3.8996835
GLDC	null	GLDC	glycine dehydrogenase (decarboxylating)	-3.9004693
PGAP1	null	PGAP1	-	-3.9021928
KRTCAP3	null	KRTCAP3	keratinocyte associated protein 3	-3.9037673
PON3	null	PON3	paraoxonase 3	-3.9041195
KCTD6	null	KCTD6	potassium channel tetramerisation domain containing 6	-3.9124527
TOX	null	TOX	-	-3.9220333
PCDHB5	null	PCDHB5	protocadherin beta 5	-3.9225311
CYR61	null	CYR61	cysteine-rich, angiogenic inducer, 61	-3.9226604
PRNP	null	PRNP	prion protein (p27-30) (Creutzfeldt-Jakob disease, Gerstmann-Strausler-Scheinker syndrome, fatal familial insomnia)	-3.9241161
CTSC	null	CTSC	cathepsin C	-3.9291308
PCDHB16	null	PCDHB16	protocadherin beta 16	-3.9296122
GUCY1B3	null	GUCY1B3	guanylate cyclase 1, soluble, beta 3	-3.9303398
SPG20	null	SPG20	spastic paraplegia 20, spartin (Troyer syndrome)	-3.9309895
FOS	null	FOS	v-fos FBJ murine osteosarcoma viral oncogene homolog	-3.9370558
OGFRL1	null	OGFRL1	opioid growth factor receptor-like 1	-3.9400656
TMEM154	null	TMEM154	transmembrane protein 154	-3.9404504
CYP27B1	null	CYP27B1	cytochrome P450, family 27, subfamily B, polypeptide 1	-3.941243
TTMB	null	TTMB	-	-3.9432118
ANXA8 /// LOC653107	null	null	null	-3.9440644
CCPG1	null	CCPG1	cell cycle progression 1	-3.9449549
LUM	null	LUM	lumican	-3.946819
PLEKHG4	null	PLEKHG4	pleckstrin homology domain containing, family G (with RhoGef domain) member 4	-3.9489985
PCOLCE	null	PCOLCE	procollagen C-endopeptidase enhancer	-3.9491796
FAM83F	null	FAM83F	family with sequence similarity 83, member F	-3.9525292
GLYATL2	null	GLYATL2	glycine-N-acyltransferase-like 2	-3.9529424
PVRL3	null	PVRL3	poliovirus receptor-related 3	-3.9558115
HOXB2	null	HOXB2	homeobox B2	-3.9561002
TAF13	null	TAF13	TAF13 RNA polymerase II, TATA box binding protein (TBP)-associated factor, 18kDa	-3.958328
HBEGF	null	HBEGF	heparin-binding EGF-like growth factor	-3.9592102
LOC653464	null	LOC653464	-	-3.962058
C21ORF63	null	C21ORF63	chromosome 21 open reading frame 63	-3.9687736
PTCH1	null	PTCH1	patched homolog 1 (Drosophila)	-3.9737663
ELOVL4	null	ELOVL4	elongation of very long chain fatty acids (FEN1/Elo2, SUR4/Elo3, yeast)-like 4	-3.983288
C3ORF39	null	C3ORF39	chromosome 3 open reading frame 39	-3.9838083
SMARCA1	null	SMARCA1	SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily a, member 1	-3.9962025
LRAP	null	LRAP	-	-4.0001407
C20ORF172	null	C20ORF172	chromosome 20 open reading frame 172	-4.0015583
PRICKLE1	null	PRICKLE1	prickle homolog 1 (Drosophila)	-4.0031414
RGS10	null	RGS10	regulator of G-protein signalling 10	-4.0116587
RTN2	null	RTN2	reticulon 2	-4.0270286
PTPN21	null	PTPN21	protein tyrosine phosphatase, non-receptor type 21	-4.0279956
TFPI2	null	TFPI2	tissue factor pathway inhibitor 2	-4.029364
C10ORF81	null	C10ORF81	chromosome 10 open reading frame 81	-4.0324354
LMTK3	null	LMTK3	lemur tyrosine kinase 3	-4.0364494
RBP7	null	RBP7	retinol binding protein 7, cellular	-4.0410986
SC65	null	SC65	-	-4.0413756
PDLIM2	null	PDLIM2	PDZ and LIM domain 2 (mystique)	-4.0418863
SEZ6L2 /// LOC652900	null	null	null	-4.045198
LOC286052	null	LOC286052	-	-4.047578
GPRASP2	null	GPRASP2	G protein-coupled receptor associated sorting protein 2	-4.058848
HMGA2	null	HMGA2	high mobility group AT-hook 2	-4.059827
WDR72	null	WDR72	WD repeat domain 72	-4.0614243
CNOT10	null	CNOT10	CCR4-NOT transcription complex, subunit 10	-4.0637827
HSPC105	null	HSPC105	-	-4.063835
PITX2	null	PITX2	paired-like homeodomain transcription factor 2	-4.0674486
MFAP3L	null	MFAP3L	microfibrillar-associated protein 3-like	-4.074545
HEY1	null	HEY1	hairy/enhancer-of-split related with YRPW motif 1	-4.0849514
NEXN	null	NEXN	nexilin (F actin binding protein)	-4.0868373
BHLHB3	null	BHLHB3	basic helix-loop-helix domain containing, class B, 3	-4.0880165
LOC339535	null	LOC339535	-	-4.096309
TUBA1	null	TUBA1	tubulin, alpha 1	-4.0963693
HMOX1	null	HMOX1	heme oxygenase (decycling) 1	-4.103915
CSPG2	null	CSPG2	chondroitin sulfate proteoglycan 2 (versican)	-4.1041236
IL27RA	null	IL27RA	interleukin 27 receptor, alpha	-4.106102
TBC1D1	null	TBC1D1	TBC1 (tre-2/USP6, BUB2, cdc16) domain family, member 1	-4.1126485
CDKN2B	null	CDKN2B	cyclin-dependent kinase inhibitor 2B (p15, inhibits CDK4)	-4.112734
BST2	null	BST2	bone marrow stromal cell antigen 2	-4.1175327
LHFP	null	LHFP	lipoma HMGIC fusion partner	-4.119598
PRR6	null	PRR6	proline rich 6	-4.12088
NAB1	null	NAB1	NGFI-A binding protein 1 (EGR1 binding protein 1)	-4.120942
CD302	null	CD302	CD302 molecule	-4.133687
RASAL2	null	RASAL2	RAS protein activator like 2	-4.134248
IGFBP3	null	IGFBP3	insulin-like growth factor binding protein 3	-4.1353164
MANBAL	null	MANBAL	mannosidase, beta A, lysosomal-like	-4.1373806
RNF182	null	RNF182	ring finger protein 182	-4.1389756
CPNE8	null	CPNE8	copine VIII	-4.1428003
TWIST2	null	TWIST2	twist homolog 2 (Drosophila)	-4.1428733
PDZK1IP1	null	PDZK1IP1	PDZK1 interacting protein 1	-4.1429067
RBL1	null	RBL1	retinoblastoma-like 1 (p107)	-4.1429505
LGTN	null	LGTN	ligatin	-4.14461
PSIP1	null	PSIP1	PC4 and SFRS1 interacting protein 1	-4.145777
DLX1	null	DLX1	distal-less homeobox 1	-4.145904
TRIM2	null	TRIM2	tripartite motif-containing 2	-4.152192
LEPREL1	null	LEPREL1	leprecan-like 1	-4.157492
BMP2	null	BMP2	bone morphogenetic protein 2	-4.161369
INPP5F	null	INPP5F	inositol polyphosphate-5-phosphatase F	-4.1629376
IFITM3	null	IFITM3	interferon induced transmembrane protein 3 (1-8U)	-4.1704054
OSBPL6	null	OSBPL6	oxysterol binding protein-like 6	-4.1749983
S100A7	null	S100A7	S100 calcium binding protein A7	-4.188895
OLFML3	null	OLFML3	olfactomedin-like 3	-4.198045
IGFBP6	null	IGFBP6	insulin-like growth factor binding protein 6	-4.1995664
PIGB	null	PIGB	phosphatidylinositol glycan anchor biosynthesis, class B	-4.202355
FYN	null	FYN	FYN oncogene related to SRC, FGR, YES	-4.2046976
FOXN2	null	FOXN2	forkhead box N2	-4.2094107
CNN2	null	CNN2	calponin 2	-4.209615
FKBP10	null	FKBP10	FK506 binding protein 10, 65 kDa	-4.2102656
C20ORF42	null	C20ORF42	chromosome 20 open reading frame 42	-4.21071
FBN2	null	FBN2	fibrillin 2 (congenital contractural arachnodactyly)	-4.2120433
OAS1	null	OAS1	2',5'-oligoadenylate synthetase 1, 40/46kDa	-4.212214
PDGFC	null	PDGFC	platelet derived growth factor C	-4.219803
SLC39A4	null	SLC39A4	solute carrier family 39 (zinc transporter), member 4	-4.2317066
DYNC2H1	null	DYNC2H1	dynein, cytoplasmic 2, heavy chain 1	-4.2394214
TFAP2B	null	TFAP2B	transcription factor AP-2 beta (activating enhancer binding protein 2 beta)	-4.2425942
C9ORF82	null	C9ORF82	chromosome 9 open reading frame 82	-4.245363
TAP2	null	TAP2	transporter 2, ATP-binding cassette, sub-family B (MDR/TAP)	-4.246613
INPP1	null	INPP1	inositol polyphosphate-1-phosphatase	-4.2499623
ANKRD15	null	ANKRD15	ankyrin repeat domain 15	-4.251699
NAV2	null	NAV2	neuron navigator 2	-4.2517247
SAMD8	null	SAMD8	sterile alpha motif domain containing 8	-4.2537575
OPLAH	null	OPLAH	5-oxoprolinase (ATP-hydrolysing)	-4.257999
GNAI1	null	GNAI1	guanine nucleotide binding protein (G protein), alpha inhibiting activity polypeptide 1	-4.261027
JAK2	null	JAK2	Janus kinase 2 (a protein tyrosine kinase)	-4.2625184
GSTT2	null	GSTT2	glutathione S-transferase theta 2	-4.2727995
CXCL1	null	CXCL1	chemokine (C-X-C motif) ligand 1 (melanoma growth stimulating activity, alpha)	-4.273862
SATB2	null	SATB2	SATB family member 2	-4.280141
DOCK10	null	DOCK10	dedicator of cytokinesis 10	-4.2813287
TGFBI	null	TGFBI	transforming growth factor, beta-induced, 68kDa	-4.285652
DSCR6	null	DSCR6	Down syndrome critical region gene 6	-4.292972
C10ORF89	null	C10ORF89	chromosome 10 open reading frame 89	-4.29606
IFT52	null	IFT52	intraflagellar transport 52 homolog (Chlamydomonas)	-4.299935
CARD6	null	CARD6	caspase recruitment domain family, member 6	-4.303085
PFKFB3	null	PFKFB3	6-phosphofructo-2-kinase/fructose-2,6-biphosphatase 3	-4.303108
FAM24B	null	FAM24B	family with sequence similarity 24, member B	-4.304221
HAS2	null	HAS2	hyaluronan synthase 2	-4.304473
TXNDC13	null	TXNDC13	thioredoxin domain containing 13	-4.307384
SLC16A7	null	SLC16A7	solute carrier family 16, member 7 (monocarboxylic acid transporter 2)	-4.3074474
ROR1	null	ROR1	receptor tyrosine kinase-like orphan receptor 1	-4.315953
IL6ST	null	IL6ST	interleukin 6 signal transducer (gp130, oncostatin M receptor)	-4.3206286
MT1E	null	MT1E	metallothionein 1E (functional)	-4.328098
LGALS3BP	null	LGALS3BP	lectin, galactoside-binding, soluble, 3 binding protein	-4.330369
LOC644424	null	null	null	-4.336025
FST	null	FST	follistatin	-4.336141
WT1	null	WT1	Wilms tumor 1	-4.3365026
EPHA2	null	EPHA2	EPH receptor A2	-4.341308
CCDC74A /// CCDC74B	null	null	null	-4.34456
KIAA1840	null	KIAA1840	KIAA1840	-4.3508606
ZNF667	null	ZNF667	zinc finger protein 667	-4.357583
C6ORF192	null	C6ORF192	chromosome 6 open reading frame 192	-4.357702
TMEM9	null	TMEM9	transmembrane protein 9	-4.365247
NRN1	null	NRN1	neuritin 1	-4.3720894
IGFBP7	null	IGFBP7	insulin-like growth factor binding protein 7	-4.3730817
RUNX2	null	RUNX2	runt-related transcription factor 2	-4.3737917
CLGN	null	CLGN	calmegin	-4.3797064
EFHC1	null	EFHC1	EF-hand domain (C-terminal) containing 1	-4.385449
CLIC3	null	CLIC3	chloride intracellular channel 3	-4.385779
TPTE	null	TPTE	transmembrane phosphatase with tensin homology	-4.3862762
BIRC3	null	BIRC3	baculoviral IAP repeat-containing 3	-4.3881416
PAQR5	null	PAQR5	progestin and adipoQ receptor family member V	-4.392695
STXBP5	null	STXBP5	syntaxin binding protein 5 (tomosyn)	-4.4088235
HHEX	null	HHEX	homeobox, hematopoietically expressed	-4.410627
GJB2	null	GJB2	gap junction protein, beta 2, 26kDa (connexin 26)	-4.421499
S100A8	null	S100A8	S100 calcium binding protein A8	-4.422203
LIX1L	null	LIX1L	Lix1 homolog (mouse) like	-4.425657
HEG1	null	HEG1	HEG homolog 1 (zebrafish)	-4.426325
TNFRSF10D	null	TNFRSF10D	tumor necrosis factor receptor superfamily, member 10d, decoy with truncated death domain	-4.4286857
VANGL2	null	VANGL2	vang-like 2 (van gogh, Drosophila)	-4.433076
KRT6A /// KRT6C ///	null	null	null	-4.4517674
DFNA5	null	DFNA5	deafness, autosomal dominant 5	-4.452541
GSPT2	null	GSPT2	G1 to S phase transition 2	-4.453341
RP13-36C9.1 /// RP13	null	null	null	-4.4572034
HOXB3	null	HOXB3	homeobox B3	-4.465748
FJX1	null	FJX1	four jointed box 1 (Drosophila)	-4.4697013
SLC2A6	null	SLC2A6	solute carrier family 2 (facilitated glucose transporter), member 6	-4.470645
LOC653770	null	null	null	-4.471632
FBXL16	null	FBXL16	F-box and leucine-rich repeat protein 16	-4.478766
SPESP1	null	SPESP1	sperm equatorial segment protein 1	-4.4787946
C6ORF150	null	C6ORF150	chromosome 6 open reading frame 150	-4.47925
GCNT2	null	GCNT2	glucosaminyl (N-acetyl) transferase 2, I-branching enzyme (I blood group)	-4.4826965
SLC1A3	null	SLC1A3	solute carrier family 1 (glial high affinity glutamate transporter), member 3	-4.4870753
AKT3	null	AKT3	v-akt murine thymoma viral oncogene homolog 3 (protein kinase B, gamma)	-4.487894
MSRA	null	MSRA	methionine sulfoxide reductase A	-4.489115
ANKRD20A1 /// C21ORF	null	null	null	-4.492158
ZNF677	null	ZNF677	zinc finger protein 677	-4.4978404
TOPORS	null	TOPORS	topoisomerase I binding, arginine/serine-rich	-4.4986424
UPP1	null	UPP1	uridine phosphorylase 1	-4.5012913
TSPAN2	null	TSPAN2	tetraspanin 2	-4.506674
AXL	null	AXL	AXL receptor tyrosine kinase	-4.509132
AKAP12	null	AKAP12	A kinase (PRKA) anchor protein (gravin) 12	-4.5120654
ZFP37	null	ZFP37	zinc finger protein 37 homolog (mouse)	-4.518069
DYNLT3	null	DYNLT3	dynein, light chain, Tctex-type 3	-4.5218554
ST3GAL6	null	ST3GAL6	ST3 beta-galactoside alpha-2,3-sialyltransferase 6	-4.5244184
IGF2BP3 /// LOC65110	null	null	null	-4.53162
SNUPN	null	SNUPN	snurportin 1	-4.548983
ESD	null	ESD	esterase D/formylglutathione hydrolase	-4.5535746
COL5A1	null	COL5A1	collagen, type V, alpha 1	-4.557363
GABRP	null	GABRP	gamma-aminobutyric acid (GABA) A receptor, pi	-4.558821
ZNF483	null	ZNF483	zinc finger protein 483	-4.559793
TRIM22	null	TRIM22	tripartite motif-containing 22	-4.5633597
LAMB3	null	LAMB3	laminin, beta 3	-4.5642424
MN1	null	MN1	meningioma (disrupted in balanced translocation) 1	-4.5724506
DYNC1LI1	null	DYNC1LI1	dynein, cytoplasmic 1, light intermediate chain 1	-4.5750175
LOC619208	null	LOC619208	-	-4.577821
MAGEA1	null	MAGEA1	melanoma antigen family A, 1 (directs expression of antigen MZ2-E)	-4.5827785
OPTN	null	OPTN	optineurin	-4.6021657
LOC144874	null	LOC144874	-	-4.6072903
LOC647135	null	LOC647135	-	-4.616186
PRKAR2B	null	PRKAR2B	protein kinase, cAMP-dependent, regulatory, type II, beta	-4.6201944
TPST2	null	TPST2	tyrosylprotein sulfotransferase 2	-4.6215067
ACOX2	null	ACOX2	acyl-Coenzyme A oxidase 2, branched chain	-4.623476
DNER	null	DNER	-	-4.624733
HSD17B2	null	HSD17B2	hydroxysteroid (17-beta) dehydrogenase 2	-4.6271214
LOC346887	null	LOC346887	-	-4.6329446
IFI44L	null	IFI44L	interferon-induced protein 44-like	-4.636025
ABCC4	null	ABCC4	ATP-binding cassette, sub-family C (CFTR/MRP), member 4	-4.636848
CMTM6	null	CMTM6	CKLF-like MARVEL transmembrane domain containing 6	-4.6397486
DKK3	null	DKK3	dickkopf homolog 3 (Xenopus laevis)	-4.6401887
ATF7IP2	null	ATF7IP2	activating transcription factor 7 interacting protein 2	-4.6423035
PELI1	null	PELI1	pellino homolog 1 (Drosophila)	-4.6681466
LAMC2	null	LAMC2	laminin, gamma 2	-4.6750154
ANPEP	null	ANPEP	alanyl (membrane) aminopeptidase (aminopeptidase N, aminopeptidase M, microsomal aminopeptidase, CD13, p150)	-4.681248
L1CAM	null	L1CAM	L1 cell adhesion molecule	-4.690081
IL6	null	IL6	interleukin 6 (interferon, beta 2)	-4.692137
SGK	null	SGK	serum/glucocorticoid regulated kinase	-4.6931777
STEAP2	null	STEAP2	six transmembrane epithelial antigen of the prostate 2	-4.6982565
ASPHD1	null	ASPHD1	aspartate beta-hydroxylase domain containing 1	-4.7003307
